"","player_name","teamName","overs","maidens","runs_given","wickets","economy","innings_number","opposition","match_format","venue","date","city","batting_position"
"10599","PR Umrigar",NA,"24.0","8","44","0","1.83","2","England","Test","Leeds","1959-07-02","",""
"10600","M Amarnath",NA,"7.0","0","44","0","6.28","1","Pakistan","Test","Faisalabad","1978-10-16","",""
"10601","BS Bedi",NA,"8.0","0","44","0","5.50","1","Pakistan","ODI","Sahiwal","1978-11-03","",""
"10602","S Venkataraghavan",NA,"12.0","0","44","0","3.66","1","Sri Lanka","ODI","Manchester","1979-06-16","",""
"10603","S Madan Lal",NA,"13.0","2","44","0","3.38","2","Pakistan","Test","Nagpur","1983-10-05","",""
"10604","M Amarnath",NA,"9.0","0","44","0","4.88","2","West Indies","ODI","Indore","1983-12-01","",""
"10605","RJ Shastri",NA,"29.0","4","44","0","1.51","2","England","Test","Delhi","1984-12-12","",""
"10606","RJ Shastri",NA,"23.0","6","44","0","1.91","2","England","Test","Kolkata","1984-12-31","",""
"10607","C Sharma",NA,"11.0","1","44","0","4.00","4","West Indies","Test","Delhi","1987-11-25","",""
"10608","SLV Raju",NA,"10.0","0","44","0","4.40","2","West Indies","ODI","Sharjah","1991-10-19","",""
"10609","SR Tendulkar",NA,"20.0","5","44","0","2.20","3","Australia","Test","Adelaide","1992-01-25","",""
"10610","Bhupinder Singh snr",NA,"7.0","0","44","0","6.28","2","Pakistan","ODI","Sharjah","1994-04-15","",""
"10611","BKV Prasad",NA,"9.0","1","44","0","4.88","1","Pakistan","ODI","Sharjah","1994-04-22","",""
"10612","A Jadeja",NA,"8.0","0","44","0","5.50","1","South Africa","ODI","Sharjah","1996-04-14","",""
"10613","SR Tendulkar",NA,"6.0","0","44","0","7.33","1","England","ODI","The Oval","1996-05-23","",""
"10614","DS Mohanty",NA,"8.0","1","44","0","5.50","1","Pakistan","ODI","Toronto","1997-09-17","",""
"10615","DS Mohanty",NA,"9.0","0","44","0","4.88","1","Kenya","ODI","Bengaluru","1998-05-20","",""
"10616","A Kumble",NA,"9.0","0","44","0","4.88","2","Australia","ODI","Dhaka","1998-10-28","",""
"10617","BKV Prasad",NA,"10.0","0","44","0","4.40","2","New Zealand","ODI","Nottingham","1999-06-12","",""
"10618","SR Tendulkar",NA,"10.0","0","44","0","4.40","1","South Africa","ODI","Kochi","2000-03-09","",""
"10619","AB Agarkar",NA,"10.0","1","44","0","4.40","2","South Africa","ODI","Sharjah","2000-03-27","",""
"10620","AB Agarkar",NA,"6.4","0","44","0","6.60","2","New Zealand","ODI","Nairobi (Gym)","2000-10-15","",""
"10621","SC Ganguly",NA,"12.3","3","44","0","3.52","2","Sri Lanka","Test","Colombo (SSC)","2001-08-29","",""
"10622","AB Agarkar",NA,"8.0","0","44","0","5.50","2","Zimbabwe","ODI","Guwahati","2002-03-19","",""
"10623","SC Ganguly",NA,"12.0","0","44","0","3.66","2","West Indies","Test","St John's","2002-05-10","",""
"10624","Harbhajan Singh",NA,"10.0","0","44","0","4.40","2","Zimbabwe","ODI","Colombo (RPS)","2002-09-14","",""
"10625","L Balaji",NA,"4.0","0","44","0","11.00","2","West Indies","ODI","Vadodara","2002-11-18","",""
"10626","A Kumble",NA,"10.0","1","44","0","4.40","2","Zimbabwe","ODI","Brisbane","2004-01-20","",""
"10627","Z Khan",NA,"11.0","2","44","0","4.00","1","Australia","Test","Chennai","2004-10-14","",""
"10628","SR Tendulkar",NA,"7.0","0","44","0","6.28","2","Pakistan","ODI","Visakhapatnam","2005-04-05","",""
"10629","Jai P Yadav",NA,"7.0","0","44","0","6.28","2","Sri Lanka","ODI","Ahmedabad","2005-11-06","",""
"10630","RP Singh",NA,"7.0","0","44","0","6.28","1","England","ODI","Indore","2006-04-15","",""
"10631","RR Powar",NA,"9.0","0","44","0","4.88","1","England","ODI","The Oval","2007-09-05","",""
"10632","PP Chawla",NA,"9.0","1","44","0","4.88","2","England","ODI","Lord's","2007-09-08","",""
"10633","I Sharma",NA,"10.0","0","44","0","4.40","1","Sri Lanka","ODI","Adelaide","2008-02-19","",""
"10634","YK Pathan",NA,"10.0","0","44","0","4.40","1","Bangladesh","ODI","Karachi","2008-06-28","",""
"10635","RA Jadeja",NA,"5.0","0","44","0","8.80","1","Australia","ODI","Hyderabad (Deccan)","2009-11-05","",""
"10636","A Nehra",NA,"3.0","0","44","0","14.66","1","Sri Lanka","T20I","Mohali","2009-12-12","",""
"10637","P Kumar",NA,"7.0","1","44","0","6.28","2","Sri Lanka","ODI","Dambulla","2010-08-22","",""
"10638","MM Patel",NA,"7.0","0","44","0","6.28","1","Australia","ODI","Ahmedabad","2011-03-24","",""
"10639","SK Raina",NA,"10.0","0","44","0","4.40","1","Australia","ODI","Brisbane","2012-02-19","",""
"10640","B Kumar",NA,"9.0","0","44","0","4.88","1","Australia","Test","Mohali","2013-03-14","",""
"10641","I Sharma",NA,"20.0","7","44","0","2.20","2","West Indies","Test","North Sound","2016-07-21","",""
"10642","UT Yadav",NA,"12.0","2","44","0","3.66","3","West Indies","Test","Kingston","2016-07-30","",""
"10643","Kuldeep Yadav",NA,"9.0","1","44","0","4.88","2","England","Test","Lord's","2018-08-09","",""
"10644","HH Pandya",NA,"4.0","0","44","0","11.00","1","New Zealand","T20I","Hamilton","2019-02-10","",""
"10645","NR Chowdhury",NA,"31.0","11","45","0","1.45","3","England","Test","Delhi","1951-11-02","",""
"10646","CG Borde",NA,"13.0","1","45","0","3.46","4","Australia","Test","Kolkata","1960-01-23","",""
"10647","BS Bedi",NA,"12.0","0","45","0","3.75","2","West Indies","ODI","Birmingham","1979-06-09","",""
"10648","Yashpal Sharma",NA,"6.0","0","45","0","7.50","1","Pakistan","ODI","Multan","1982-12-17","",""
"10649","S Madan Lal",NA,"8.0","0","45","0","5.62","1","Australia","ODI","Delhi","1986-10-02","",""
"10650","RJ Shastri",NA,"10.0","0","45","0","4.50","1","Pakistan","ODI","Sharjah","1988-10-19","",""
"10651","Arshad Ayub",NA,"10.0","0","45","0","4.50","1","New Zealand","ODI","Visakhapatnam","1988-12-10","",""
"10652","SLV Raju",NA,"7.0","0","45","0","6.42","1","Pakistan","ODI","Sharjah","1991-10-25","",""
"10653","SLV Raju",NA,"10.0","1","45","0","4.50","1","South Africa","ODI","Durban","1992-12-17","",""
"10654","A Kumble",NA,"28.0","9","45","0","1.60","3","Sri Lanka","Test","Ahmedabad","1994-02-08","",""
"10655","SR Tendulkar",NA,"8.0","0","45","0","5.62","1","Pakistan","ODI","Sharjah","1994-04-22","",""
"10656","M Prabhakar",NA,"10.0","1","45","0","4.50","1","West Indies","ODI","Faridabad","1994-10-17","",""
"10657","BKV Prasad",NA,"7.0","0","45","0","6.42","2","Pakistan","ODI","Singapore","1996-04-05","",""
"10658","J Srinath",NA,"9.0","1","45","0","5.00","1","South Africa","ODI","Hyderabad (Deccan)","1996-10-17","",""
"10659","J Srinath",NA,"10.0","0","45","0","4.50","1","South Africa","ODI","Jaipur","1996-10-23","",""
"10660","J Srinath",NA,"10.0","0","45","0","4.50","2","South Africa","ODI","Mumbai","1996-11-06","",""
"10661","WV Raman",NA,"10.0","0","45","0","4.50","3","South Africa","Test","Cape Town","1997-01-02","",""
"10662","SA Ankola",NA,"10.0","0","45","0","4.50","1","South Africa","ODI","Bloemfontein","1997-01-23","",""
"10663","BKV Prasad",NA,"10.0","1","45","0","4.50","1","Zimbabwe","ODI","Benoni","1997-02-09","",""
"10664","BKV Prasad",NA,"9.0","0","45","0","5.00","2","West Indies","ODI","Bridgetown","1997-05-03","",""
"10665","RK Chauhan",NA,"9.0","0","45","0","5.00","2","Sri Lanka","ODI","Colombo (RPS)","1997-08-20","",""
"10666","RL Sanghvi",NA,"10.0","0","45","0","4.50","1","Australia","ODI","Sharjah","1998-04-24","",""
"10667","SC Ganguly",NA,"6.0","0","45","0","7.50","2","Pakistan","ODI","Toronto","1998-09-20","",""
"10668","J Srinath",NA,"9.0","0","45","0","5.00","1","New Zealand","ODI","Napier","1999-01-12","",""
"10669","J Srinath",NA,"14.0","0","45","0","3.21","3","Australia","Test","Melbourne","1999-12-26","",""
"10670","RR Singh",NA,"9.0","0","45","0","5.00","2","Pakistan","ODI","Adelaide","2000-01-25","",""
"10671","AB Agarkar",NA,"6.0","0","45","0","7.50","2","Australia","ODI","Margao","2001-04-06","",""
"10672","AB Agarkar",NA,"8.0","0","45","0","5.62","2","Zimbabwe","ODI","Faridabad","2002-03-07","",""
"10673","AB Agarkar",NA,"10.0","2","45","0","4.50","4","Australia","Test","Sydney","2004-01-02","",""
"10674","SR Tendulkar",NA,"6.0","0","45","0","7.50","1","Pakistan","ODI","Rawalpindi","2004-03-16","",""
"10675","V Sehwag",NA,"7.0","0","45","0","6.42","1","Sri Lanka","ODI","Dambulla","2004-07-18","",""
"10676","Z Khan",NA,"13.0","1","45","0","3.46","3","Australia","Test","Bengaluru","2004-10-06","",""
"10677","IK Pathan",NA,"5.0","0","45","0","9.00","3","Pakistan","Test","Bengaluru","2005-03-24","",""
"10678","V Sehwag",NA,"8.0","0","45","0","5.62","2","Sri Lanka","ODI","Dambulla","2005-07-30","",""
"10679","Harbhajan Singh",NA,"10.0","1","45","0","4.50","1","Sri Lanka","ODI","Vadodara","2005-11-12","",""
"10680","SR Tendulkar",NA,"7.0","0","45","0","6.42","1","Pakistan","ODI","Rawalpindi","2006-02-11","",""
"10681","PP Chawla",NA,"9.0","1","45","0","5.00","1","England","Test","Mohali","2006-03-09","",""
"10682","RP Singh",NA,"7.0","0","45","0","6.42","1","West Indies","ODI","Kingston","2006-05-18","",""
"10683","PP Chawla",NA,"9.0","0","45","0","5.00","2","Australia","ODI","Brisbane","2008-03-04","",""
"10684","Harbhajan Singh",NA,"8.1","0","45","0","5.51","2","West Indies","ODI","Kingston","2009-06-28","",""
"10685","Z Khan",NA,"4.0","0","45","0","11.25","1","Australia","T20I","Bridgetown","2010-05-07","",""
"10686","Pankaj Singh",NA,"7.0","0","45","0","6.42","2","Sri Lanka","ODI","Harare","2010-06-05","",""
"10687","A Nehra",NA,"9.0","1","45","0","5.00","1","New Zealand","ODI","Jaipur","2010-12-01","",""
"10688","R Ashwin",NA,"10.0","0","45","0","4.50","1","England","ODI","Mohali","2011-10-20","",""
"10689","R Ashwin",NA,"10.0","0","45","0","4.50","1","Australia","ODI","Sydney","2012-02-26","",""
"10690","B Kumar",NA,"9.0","1","45","0","5.00","2","England","ODI","Dharamsala","2013-01-27","",""
"10691","I Sharma",NA,"17.0","5","45","0","2.64","1","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"10692","UT Yadav",NA,"6.0","0","45","0","7.50","1","South Africa","ODI","Durban","2013-12-08","",""
"10693","B Kumar",NA,"9.2","1","45","0","4.82","2","Sri Lanka","ODI","Fatullah","2014-02-28","",""
"10694","STR Binny",NA,"10.0","0","45","0","4.50","2","England","Test","Lord's","2014-07-17","",""
"10695","UT Yadav",NA,"3.0","0","45","0","15.00","3","Australia","Test","Sydney","2015-01-06","",""
"10696","UT Yadav",NA,"7.0","0","45","0","6.42","2","Bangladesh","Test","Fatullah","2015-06-10","",""
"10697","AR Patel",NA,"4.0","0","45","0","11.25","2","South Africa","T20I","Dharamsala","2015-10-02","",""
"10698","HH Pandya",NA,"9.0","0","45","0","5.00","1","New Zealand","ODI","Delhi","2016-10-20","",""
"10699","KM Jadhav",NA,"5.0","0","45","0","9.00","2","England","ODI","Cuttack","2017-01-19","",""
"10700","SN Thakur",NA,"4.0","0","45","0","11.25","1","Bangladesh","T20I","Colombo (RPS)","2018-03-18","",""
"10701","B Kumar",NA,"4.0","0","45","0","11.25","1","England","T20I","Manchester","2018-07-03","",""
"10702","PR Umrigar",NA,"17.0","2","46","0","2.70","1","Pakistan","Test","Mumbai (BS)","1960-12-02","",""
"10703","CG Borde",NA,"22.0","10","46","0","2.09","4","England","Test","Kolkata","1961-12-30","",""
"10704","S Venkataraghavan",NA,"32.0","13","46","0","1.43","1","New Zealand","Test","Mumbai (BS)","1965-03-12","",""
"10705","M Amarnath",NA,"6.0","0","46","0","7.66","1","Pakistan","ODI","Multan","1982-12-17","",""
"10706","NS Yadav",NA,"13.0","1","46","0","3.53","1","Australia","Test","Delhi","1986-09-26","",""
"10707","Arshad Ayub",NA,"10.0","2","46","0","4.60","1","West Indies","ODI","Bridgetown","1989-03-07","",""
"10708","M Prabhakar",NA,"10.0","0","46","0","4.60","2","Pakistan","ODI","Sharjah","1989-10-15","",""
"10709","SLV Raju",NA,"7.0","0","46","0","6.57","2","Australia","ODI","Sydney","1992-01-14","",""
"10710","RJ Shastri",NA,"10.0","1","46","0","4.60","1","Australia","ODI","Sydney","1992-01-20","",""
"10711","SLV Raju",NA,"10.0","0","46","0","4.60","1","England","ODI","Bengaluru","1993-02-26","",""
"10712","Maninder Singh",NA,"8.0","0","46","0","5.75","1","England","ODI","Gwalior","1993-03-04","",""
"10713","A Kumble",NA,"10.0","0","46","0","4.60","1","Sri Lanka","ODI","Kanpur","1993-11-07","",""
"10714","J Srinath",NA,"9.5","0","46","0","4.67","2","New Zealand","ODI","Christchurch","1994-04-02","",""
"10715","RK Chauhan",NA,"6.0","0","46","0","7.66","1","West Indies","ODI","Chennai","1994-10-23","",""
"10716","SLV Raju",NA,"9.0","0","46","0","5.11","1","South Africa","ODI","Hamilton","1995-02-18","",""
"10717","A Kumble",NA,"10.0","1","46","0","4.60","2","Sri Lanka","ODI","Singapore","1996-04-03","",""
"10718","J Srinath",NA,"10.0","1","46","0","4.60","1","Pakistan","ODI","Sharjah","1996-04-12","",""
"10719","BKV Prasad",NA,"15.0","2","46","0","3.06","3","West Indies","Test","Kingston","1997-03-06","",""
"10720","AB Agarkar",NA,"9.0","1","46","0","5.11","2","Pakistan","ODI","Toronto","1998-09-20","",""
"10721","SB Joshi",NA,"10.0","1","46","0","4.60","1","Sri Lanka","ODI","Sharjah","2000-10-27","",""
"10722","Harbhajan Singh",NA,"10.0","0","46","0","4.60","2","Australia","ODI","Pune","2001-03-28","",""
"10723","Harbhajan Singh",NA,"10.0","1","46","0","4.60","1","New Zealand","ODI","Colombo (SSC)","2001-08-02","",""
"10724","A Kumble",NA,"10.0","0","46","0","4.60","1","England","ODI","Lord's","2002-06-29","",""
"10725","M Kartik",NA,"10.0","0","46","0","4.60","1","West Indies","ODI","Ahmedabad","2002-11-15","",""
"10726","A Kumble",NA,"10.0","1","46","0","4.60","1","Sri Lanka","ODI","Dambulla","2004-07-18","",""
"10727","Harbhajan Singh",NA,"10.0","1","46","0","4.60","2","Bangladesh","ODI","Chittagong","2004-12-23","",""
"10728","Harbhajan Singh",NA,"10.0","0","46","0","4.60","1","New Zealand","ODI","Harare","2005-09-02","",""
"10729","Yuvraj Singh",NA,"9.0","0","46","0","5.11","3","Pakistan","Test","Faisalabad","2006-01-21","",""
"10730","IK Pathan",NA,"9.0","1","46","0","5.11","2","Pakistan","ODI","Abu Dhabi","2006-04-18","",""
"10731","Harbhajan Singh",NA,"10.0","1","46","0","4.60","2","Pakistan","ODI","Abu Dhabi","2006-04-18","",""
"10732","Z Khan",NA,"7.0","1","46","0","6.57","2","South Africa","ODI","Centurion","2006-12-03","",""
"10733","RR Powar",NA,"10.0","0","46","0","4.60","1","South Africa","ODI","Belfast","2007-06-29","",""
"10734","Yuvraj Singh",NA,"7.0","0","46","0","6.57","2","England","ODI","Bengaluru","2011-02-27","",""
"10735","P Kumar",NA,"10.0","1","46","0","4.60","1","West Indies","ODI","North Sound","2011-06-11","",""
"10736","UT Yadav",NA,"7.0","0","46","0","6.57","1","Australia","ODI","Brisbane","2012-02-19","",""
"10737","RA Jadeja",NA,"10.0","0","46","0","4.60","1","England","ODI","Rajkot","2013-01-11","",""
"10738","RA Jadeja",NA,"10.0","0","46","0","4.60","1","Australia","ODI","Sydney","2016-01-23","",""
"10739","Mohammed Shami",NA,"3.0","0","46","0","15.33","2","West Indies","T20I","Kingston","2017-07-09","",""
"10740","Kuldeep Yadav",NA,"4.0","0","46","0","11.50","2","Australia","T20I","Guwahati","2017-10-10","",""
"10741","HH Pandya",NA,"10.0","1","46","0","4.60","1","England","Test","Birmingham","2018-08-01","",""
"10742","B Kumar",NA,"9.0","0","46","0","5.11","1","Pakistan","ODI","Dubai (DSC)","2018-09-23","",""
"10743","Mohammed Shami",NA,"10.0","0","46","0","4.60","1","Australia","ODI","Sydney","2019-01-12","",""
"10744","HG Gaekwad",NA,"37.0","21","47","0","1.27","2","Pakistan","Test","Lucknow","1952-10-23","",""
"10745","MH Mankad",NA,"33.0","16","47","0","1.42","2","West Indies","Test","Port of Spain","1953-02-19","",""
"10746","VS Hazare",NA,"17.0","2","47","0","2.76","2","West Indies","Test","Kingston","1953-03-28","",""
"10747","Ghulam Ahmed",NA,"14.0","2","47","0","3.35","3","Pakistan","Test","Lahore","1955-01-29","",""
"10748","PR Umrigar",NA,"19.0","3","47","0","2.47","1","England","Test","Manchester","1959-07-23","",""
"10749","RG Nadkarni",NA,"15.0","5","47","0","3.13","2","West Indies","Test","Mumbai (BS)","1966-12-13","",""
"10750","RG Nadkarni",NA,"15.0","5","47","0","2.35","3","Australia","Test","Brisbane","1968-01-19","",""
"10751","EAS Prasanna",NA,"16.0","5","47","0","2.93","3","West Indies","Test","Port of Spain","1971-03-06","",""
"10752","S Venkataraghavan",NA,"20.0","10","47","0","2.35","3","West Indies","Test","Georgetown","1971-03-19","",""
"10753","SA Durani",NA,"16.0","2","47","0","2.93","3","West Indies","Test","Georgetown","1971-03-19","",""
"10754","S Abid Ali",NA,"12.0","2","47","0","3.91","1","England","Test","The Oval","1971-08-19","",""
"10755","S Venkataraghavan",NA,"16.0","0","47","0","2.93","4","England","Test","Delhi","1972-12-20","",""
"10756","S Abid Ali",NA,"7.0","0","47","0","6.71","2","West Indies","Test","Delhi","1974-12-11","",""
"10757","M Amarnath",NA,"13.2","2","47","0","3.52","1","England","Test","Birmingham","1979-07-12","",""
"10758","RMH Binny",NA,"10.0","0","47","0","4.70","2","New Zealand","ODI","Adelaide","1980-12-23","",""
"10759","KBJ Azad",NA,"12.0","1","47","0","3.91","1","England","Test","Bengaluru","1981-12-09","",""
"10760","Maninder Singh",NA,"8.0","0","47","0","5.87","2","Pakistan","ODI","Karachi","1983-01-21","",""
"10761","N Kapil Dev",NA,"9.0","1","47","0","5.22","1","Sri Lanka","ODI","Colombo (SSC)","1985-08-25","",""
"10762","Arshad Ayub",NA,"28.0","10","47","0","1.67","2","West Indies","Test","Chennai","1988-01-11","",""
"10763","SK Sharma",NA,"6.5","0","47","0","6.87","2","West Indies","ODI","Thiruvananthapuram","1988-01-25","",""
"10764","N Kapil Dev",NA,"8.0","0","47","0","5.87","2","Pakistan","ODI","Sharjah","1989-10-15","",""
"10765","M Prabhakar",NA,"14.0","3","47","0","3.35","3","South Africa","Test","Durban","1992-11-13","",""
"10766","J Srinath",NA,"10.0","0","47","0","4.70","2","England","ODI","Jaipur","1993-01-18","",""
"10767","M Prabhakar",NA,"4.0","0","47","0","11.75","2","Sri Lanka","ODI","Delhi","1996-03-02","",""
"10768","J Srinath",NA,"14.5","3","47","0","3.16","4","England","Test","Birmingham","1996-06-06","",""
"10769","BKV Prasad",NA,"6.0","0","47","0","7.83","2","Sri Lanka","ODI","Colombo (RPS)","1996-08-28","",""
"10770","RR Singh",NA,"8.0","0","47","0","5.87","1","Pakistan","ODI","Dhaka","1998-01-18","",""
"10771","BKV Prasad",NA,"10.0","0","47","0","4.70","2","Pakistan","ODI","Toronto","1998-09-20","",""
"10772","RL Sanghvi",NA,"6.0","0","47","0","7.83","1","Zimbabwe","ODI","Harare","1998-09-30","",""
"10773","SC Ganguly",NA,"9.0","0","47","0","5.22","2","Kenya","ODI","Bristol","1999-05-23","",""
"10774","J Srinath",NA,"22.0","9","47","0","2.13","1","Bangladesh","Test","Dhaka","2000-11-10","",""
"10775","AB Agarkar",NA,"5.0","0","47","0","9.40","1","England","ODI","Mumbai","2002-02-03","",""
"10776","M Kartik",NA,"8.0","0","47","0","5.87","1","Zimbabwe","ODI","Hyderabad (Deccan)","2002-03-16","",""
"10777","AB Agarkar",NA,"7.0","0","47","0","6.71","2","West Indies","ODI","Nagpur","2002-11-09","",""
"10778","AB Agarkar",NA,"7.0","1","47","0","6.71","2","Australia","ODI","Sydney","2004-01-22","",""
"10779","IK Pathan",NA,"10.0","0","47","0","4.70","2","Zimbabwe","ODI","Adelaide","2004-01-24","",""
"10780","L Balaji",NA,"6.0","0","47","0","7.83","1","Pakistan","ODI","Rawalpindi","2004-03-16","",""
"10781","MM Patel",NA,"8.0","0","47","0","5.87","2","England","ODI","Margao","2006-04-03","",""
"10782","S Sreesanth",NA,"4.0","0","47","0","11.75","1","Australia","T20I","Mumbai (BS)","2007-10-20","",""
"10783","Yuvraj Singh",NA,"8.0","0","47","0","5.87","2","South Africa","ODI","Nagpur","2011-03-12","",""
"10784","Harbhajan Singh",NA,"9.0","1","47","0","5.22","3","England","Test","Nottingham","2011-07-29","",""
"10785","R Ashwin",NA,"8.0","0","47","0","5.87","1","Australia","ODI","Adelaide","2012-02-12","",""
"10786","P Kumar",NA,"7.0","0","47","0","6.71","2","Sri Lanka","ODI","Dhaka","2012-03-13","",""
"10787","R Ashwin",NA,"10.0","0","47","0","4.70","2","South Africa","ODI","Cardiff","2013-06-06","",""
"10788","B Kumar",NA,"8.0","1","47","0","5.87","2","Australia","ODI","Bengaluru","2013-11-02","",""
"10789","MM Sharma",NA,"7.0","0","47","0","6.71","1","West Indies","ODI","Kanpur","2013-11-27","",""
"10790","RA Jadeja",NA,"15.0","1","47","0","3.13","3","England","Test","Rajkot","2016-11-09","",""
