"","player_name","teamName","overs","maidens","runs_given","wickets","economy","innings_number","opposition","match_format","venue","date","city","batting_position"
"6274","SPD Smith",NA,"3.0","0","21","1","7.00","2","England","T20I","Bridgetown","2010-05-16","",""
"6275","GB Hogg",NA,"4.0","0","21","1","5.25","2","India","T20I","Sydney","2012-02-01","",""
"6276","DT Christian",NA,"5.0","0","21","1","4.20","2","India","ODI","Melbourne","2012-02-05","",""
"6277","DA Warner",NA,"5.0","0","21","1","4.20","2","West Indies","Test","Roseau","2012-04-23","",""
"6278","SR Watson",NA,"13.0","6","21","1","1.61","1","England","Test","Chester-le-Street","2013-08-09","",""
"6279","JM Muirhead",NA,"3.0","0","21","1","7.00","2","West Indies","T20I","Dhaka","2014-03-28","",""
"6280","PJ Cummins",NA,"4.0","0","21","1","5.25","2","South Africa","T20I","Adelaide","2014-11-05","",""
"6281","MR Marsh",NA,"3.0","0","21","1","7.00","1","India","ODI","Sydney","2015-01-26","",""
"6282","GJ Maxwell",NA,"4.0","1","21","1","5.25","2","Afghanistan","ODI","Perth","2015-03-04","",""
"6283","JR Hazlewood",NA,"7.0","0","21","1","3.00","4","England","Test","Birmingham","2015-07-29","",""
"6284","TM Head",NA,"5.0","0","21","1","4.20","1","New Zealand","ODI","Auckland","2017-01-30","",""
"6285","NM Lyon",NA,"11.0","2","21","1","1.90","2","India","Test","Pune","2017-02-23","",""
"6286","A Zampa",NA,"3.0","0","21","1","7.00","1","New Zealand","T20I","Sydney","2018-02-03","",""
"6287","MR Marsh",NA,"7.0","2","21","1","3.00","4","South Africa","Test","Durban","2018-03-01","",""
"6288","MR Marsh",NA,"7.0","2","21","1","3.00","1","Pakistan","Test","Abu Dhabi","2018-10-16","",""
"6289","TW Garrett",NA,"16.0","7","22","1","2.06","2","England","Test","The Oval","1882-08-28","",""
"6290","JJ Lyons",NA,"5.0","0","22","1","4.40","1","England","Test","Adelaide","1892-03-24","",""
"6291","TR McKibbin",NA,"5.0","1","22","1","4.40","4","England","Test","Sydney","1897-12-13","",""
"6292","E Jones",NA,"7.0","3","22","1","3.14","4","South Africa","Test","Johannesburg","1902-10-11","",""
"6293","AJY Hopkins",NA,"8.0","3","22","1","2.75","1","England","Test","Sydney","1904-02-26","",""
"6294","C Kelleway",NA,"8.0","1","22","1","2.75","3","South Africa","Test","Lord's","1912-07-15","",""
"6295","AJ Richardson",NA,"16.0","7","22","1","1.37","3","England","Test","Leeds","1926-07-10","",""
"6296","AK Davidson",NA,"9.4","1","22","1","2.27","1","England","Test","Nottingham","1956-06-07","",""
"6297","R Benaud",NA,"6.0","1","22","1","3.66","4","England","Test","Leeds","1961-07-06","",""
"6298","KD Walters",NA,"5.0","1","22","1","3.30","3","England","Test","Brisbane","1965-12-10","",""
"6299","RM Cowper",NA,"5.0","0","22","1","4.40","4","England","Test","Leeds","1968-07-25","",""
"6300","IM Chappell",NA,"6.0","0","22","1","2.75","4","West Indies","Test","Sydney","1969-02-14","",""
"6301","AL Thomson",NA,"8.0","2","22","1","2.06","1","England","ODI","Melbourne","1971-01-05","",""
"6302","JR Thomson",NA,"12.0","5","22","1","1.83","2","Sri Lanka","ODI","The Oval","1975-06-11","",""
"6303","JR Thomson",NA,"5.0","1","22","1","4.40","3","England","Test","The Oval","1977-08-25","",""
"6304","WM Clark",NA,"10.0","3","22","1","2.20","1","West Indies","ODI","St John's","1978-02-22","",""
"6305","GS Chappell",NA,"10.0","2","22","1","2.20","1","New Zealand","ODI","Melbourne","1981-01-31","",""
"6306","GS Chappell",NA,"4.0","0","22","1","5.50","2","West Indies","ODI","Brisbane","1982-01-17","",""
"6307","TM Alderman",NA,"6.0","2","22","1","3.66","1","Pakistan","ODI","Karachi","1982-10-22","",""
"6308","GS Chappell",NA,"10.0","1","22","1","2.20","1","New Zealand","ODI","Melbourne","1983-01-09","",""
"6309","TG Hogan",NA,"10.0","2","22","1","2.20","2","Pakistan","ODI","Adelaide","1984-01-30","",""
"6310","RM Hogg",NA,"8.0","1","22","1","2.75","2","West Indies","ODI","Melbourne","1984-02-12","",""
"6311","DR Gilbert",NA,"9.0","2","22","1","2.44","3","New Zealand","Test","Sydney","1985-11-22","",""
"6312","SR Waugh",NA,"5.0","0","22","1","4.40","2","England","ODI","Sydney","1987-01-22","",""
"6313","TM Alderman",NA,"4.0","0","22","1","5.50","2","Pakistan","ODI","Melbourne","1989-01-10","",""
"6314","TM Alderman",NA,"5.0","1","22","1","4.40","1","Pakistan","ODI","Sharjah","1990-05-04","",""
"6315","SR Waugh",NA,"5.0","0","22","1","4.40","1","Pakistan","ODI","Sharjah","1990-05-04","",""
"6316","TM Moody",NA,"7.0","0","22","1","3.14","2","West Indies","ODI","Sydney","1991-12-18","",""
"6317","SR Waugh",NA,"8.0","0","22","1","2.75","2","Pakistan","ODI","Melbourne","1993-01-12","",""
"6318","GD McGrath",NA,"9.0","4","22","1","2.44","2","England","ODI","Sydney","1994-12-06","",""
"6319","GD McGrath",NA,"9.0","2","22","1","2.44","1","West Indies","ODI","Sydney","1996-01-01","",""
"6320","GD McGrath",NA,"8.0","1","22","1","2.75","2","Sri Lanka","ODI","Perth","1996-01-12","",""
"6321","PR Reiffel",NA,"4.0","0","22","1","5.50","2","Sri Lanka","ODI","Sydney","1996-01-20","",""
"6322","AC Dale",NA,"10.0","2","22","1","2.20","2","South Africa","ODI","Durban","1997-04-05","",""
"6323","TM Moody",NA,"6.0","1","22","1","3.66","2","New Zealand","ODI","Sydney","1998-01-14","",""
"6324","SR Waugh",NA,"3.2","0","22","1","6.60","2","Pakistan","ODI","Karachi","1998-11-06","",""
"6325","SR Waugh",NA,"6.0","0","22","1","3.66","1","Scotland","ODI","Worcester","1999-05-16","",""
"6326","GD McGrath",NA,"9.0","3","22","1","2.44","1","India","ODI","Perth","2000-01-30","",""
"6327","B Lee",NA,"7.0","0","22","1","3.14","1","India","ODI","Perth","2000-01-30","",""
"6328","DS Lehmann",NA,"6.0","0","22","1","3.66","2","South Africa","ODI","Centurion","2002-03-24","",""
"6329","GD McGrath",NA,"7.0","2","22","1","3.14","1","Pakistan","ODI","Melbourne (Docklands)","2002-06-12","",""
"6330","AJ Bichel",NA,"7.0","1","22","1","3.14","1","Kenya","ODI","Nairobi (Gym)","2002-09-05","",""
"6331","JN Gillespie",NA,"10.2","2","22","1","2.12","4","India","Test","Adelaide","2003-12-12","",""
"6332","MJ Clarke",NA,"4.0","0","22","1","5.50","2","India","ODI","Melbourne","2004-01-09","",""
"6333","JN Gillespie",NA,"9.0","0","22","1","2.44","2","Pakistan","ODI","Amstelveen","2004-08-28","",""
"6334","MEK Hussey",NA,"5.0","0","22","1","4.40","2","Bangladesh","ODI","Fatullah","2006-04-26","",""
"6335","SR Clark",NA,"13.0","4","22","1","1.69","3","England","Test","Adelaide","2006-12-01","",""
"6336","CL White",NA,"3.0","0","22","1","7.33","2","New Zealand","ODI","Hobart","2007-01-14","",""
"6337","SR Clark",NA,"18.0","8","22","1","1.22","4","West Indies","Test","North Sound","2008-05-30","",""
"6338","SR Clark",NA,"12.0","6","22","1","1.83","3","India","Test","Delhi","2008-10-29","",""
"6339","MEK Hussey",NA,"5.0","0","22","1","4.40","2","South Africa","Test","Melbourne","2008-12-26","",""
"6340","AB McDonald",NA,"10.0","4","22","1","2.20","2","South Africa","Test","Johannesburg","2009-02-26","",""
"6341","B Lee",NA,"4.0","0","22","1","5.50","2","Pakistan","T20I","Dubai (DSC)","2009-05-07","",""
"6342","PM Siddle",NA,"8.0","1","22","1","2.75","2","England","ODI","Nottingham","2009-09-17","",""
"6343","AC Voges",NA,"4.0","0","22","1","5.50","2","India","ODI","Vadodara","2009-10-25","",""
"6344","SR Watson",NA,"6.0","0","22","1","3.66","1","Canada","ODI","Bengaluru","2011-03-16","",""
"6345","MJ Clarke",NA,"9.0","0","22","1","2.44","3","India","Test","Sydney","2012-01-03","",""
"6346","DT Christian",NA,"3.0","0","22","1","7.33","1","Pakistan","T20I","Dubai (DSC)","2012-09-07","",""
"6347","GB Hogg",NA,"4.0","0","22","1","5.50","1","Ireland","T20I","Colombo (RPS)","2012-09-19","",""
"6348","MJ Clarke",NA,"7.0","1","22","1","3.14","2","South Africa","Test","Adelaide","2012-11-22","",""
"6349","SR Watson",NA,"9.0","2","22","1","2.44","1","South Africa","Test","Perth","2012-11-30","",""
"6350","KW Richardson",NA,"6.3","1","22","1","3.38","2","Pakistan","ODI","Sharjah","2014-10-07","",""
"6351","DE Bollinger",NA,"3.0","0","22","1","7.33","2","South Africa","T20I","Adelaide","2014-11-05","",""
"6352","SR Watson",NA,"8.0","2","22","1","2.75","4","India","Test","Sydney","2015-01-06","",""
"6353","SR Watson",NA,"2.0","0","22","1","11.00","1","South Africa","T20I","Cape Town","2016-03-09","",""
"6354","SR Watson",NA,"4.0","0","22","1","5.50","1","New Zealand","T20I","Dharamsala","2016-03-18","",""
"6355","MR Marsh",NA,"5.0","0","22","1","4.40","2","South Africa","ODI","Port Elizabeth","2016-10-09","",""
"6356","JR Hazlewood",NA,"7.0","1","22","1","3.14","2","New Zealand","ODI","Melbourne","2016-12-09","",""
"6357","PJ Cummins",NA,"8.0","1","22","1","2.75","1","Bangladesh","ODI","The Oval","2017-06-05","",""
"6358","AC Agar",NA,"4.0","0","22","1","5.50","1","New Zealand","T20I","Sydney","2018-02-03","",""
"6359","JA Richardson",NA,"4.0","0","22","1","5.50","1","Pakistan","T20I","Harare","2018-07-02","",""
"6360","A Zampa",NA,"4.0","1","22","1","5.50","2","India","T20I","Sydney","2018-11-25","",""
"6361","WE Midwinter",NA,"19.0","7","23","1","1.81","4","England","Test","Melbourne","1877-03-15","",""
"6362","GJ Bonnor",NA,"8.0","1","23","1","4.31","2","England","Test","Lord's","1884-07-21","",""
"6363","GE Palmer",NA,"16.0","5","23","1","2.15","4","England","Test","Adelaide","1884-12-12","",""
"6364","JDA O'Connor",NA,"5.0","2","23","1","4.60","2","England","Test","Birmingham","1909-05-27","",""
"6365","JW McLaren",NA,"8.0","1","23","1","2.87","3","England","Test","Sydney","1912-02-23","",""
"6366","TJE Andrews",NA,"5.0","0","23","1","4.60","3","England","Test","Manchester","1921-07-23","",""
"6367","SJ McCabe",NA,"7.0","3","23","1","3.28","1","England","Test","Nottingham","1930-06-13","",""
"6368","SJ McCabe",NA,"10.0","4","23","1","2.30","2","England","Test","Leeds","1930-07-11","",""
"6369","TW Wall",NA,"8.0","2","23","1","2.87","4","England","Test","Melbourne","1932-12-30","",""
"6370","DG Bradman",NA,"4.0","0","23","1","5.75","3","England","Test","Adelaide","1933-01-13","",""
"6371","DT Ring",NA,"12.0","4","23","1","1.43","1","South Africa","Test","Sydney","1953-01-09","",""
"6372","AK Davidson",NA,"20.4","7","23","1","1.11","1","England","Test","Leeds","1953-07-23","",""
"6373","IWG Johnson",NA,"14.0","5","23","1","1.64","4","India","Test","Kolkata","1956-11-02","",""
"6374","JW Burke",NA,"9.0","2","23","1","1.91","2","South Africa","Test","Cape Town","1957-12-31","",""
"6375","EW Freeman",NA,"9.0","2","23","1","2.55","3","England","Test","Birmingham","1968-07-11","",""
"6376","KR Stackpole",NA,"10.0","4","23","1","2.30","2","India","Test","Delhi","1969-11-28","",""
"6377","GD Watson",NA,"12.0","4","23","1","1.91","1","England","Test","The Oval","1972-08-10","",""
"6378","GS Chappell",NA,"7.0","1","23","1","2.46","3","West Indies","Test","Melbourne","1975-12-26","",""
"6379","IM Chappell",NA,"2.0","0","23","1","8.62","2","West Indies","Test","Adelaide","1976-01-23","",""
"6380","GS Chappell",NA,"5.0","0","23","1","4.60","2","New Zealand","ODI","Adelaide","1980-11-23","",""
"6381","GS Chappell",NA,"10.0","1","23","1","2.30","1","New Zealand","ODI","Melbourne","1980-12-07","",""
"6382","B Yardley",NA,"7.0","2","23","1","3.28","2","West Indies","Test","Melbourne","1981-12-26","",""
"6383","LS Pascoe",NA,"4.0","1","23","1","5.75","1","New Zealand","ODI","Wellington","1982-02-20","",""
"6384","MJ Bennett",NA,"10.0","2","23","1","2.30","2","West Indies","ODI","Melbourne","1985-01-06","",""
"6385","SP Davis",NA,"10.0","1","23","1","2.30","1","India","ODI","Melbourne","1986-02-09","",""
"6386","SP Davis",NA,"8.0","1","23","1","2.87","1","New Zealand","ODI","Sydney","1988-01-24","",""
"6387","AR Border",NA,"5.0","0","23","1","4.60","1","West Indies","ODI","Melbourne","1988-12-15","",""
"6388","CG Rackemann",NA,"31.0","21","23","1","0.74","3","New Zealand","Test","Perth","1989-11-24","",""
"6389","TM Moody",NA,"17.0","6","23","1","1.35","3","New Zealand","Test","Perth","1989-11-24","",""
"6390","GD Campbell",NA,"7.0","2","23","1","3.28","4","New Zealand","Test","Wellington","1990-03-15","",""
"6391","CG Rackemann",NA,"7.0","1","23","1","3.28","2","New Zealand","ODI","Sydney","1990-11-29","",""
"6392","TM Alderman",NA,"8.0","1","23","1","2.87","1","New Zealand","ODI","Sydney","1991-01-13","",""
"6393","ME Waugh",NA,"5.0","0","23","1","4.60","2","West Indies","Test","St John's","1991-04-27","",""
"6394","ME Waugh",NA,"5.0","0","23","1","4.60","1","West Indies","ODI","Brisbane","1993-01-10","",""
"6395","MG Hughes",NA,"7.0","0","23","1","3.28","2","New Zealand","ODI","Dunedin","1993-03-19","",""
"6396","SK Warne",NA,"9.0","0","23","1","2.55","2","Zimbabwe","ODI","Hobart","1994-12-08","",""
"6397","ME Waugh",NA,"3.0","0","23","1","7.66","2","West Indies","ODI","Georgetown","1995-03-18","",""
"6398","ME Waugh",NA,"6.0","0","23","1","3.83","2","Sri Lanka","ODI","Melbourne","1996-01-18","",""
"6399","GB Hogg",NA,"8.0","1","23","1","2.87","2","South Africa","ODI","Faridabad","1996-10-25","",""
"6400","AC Dale",NA,"5.0","1","23","1","4.60","2","New Zealand","ODI","Wellington","1998-02-10","",""
"6401","MG Bevan",NA,"5.0","0","23","1","4.60","2","West Indies","ODI","Bridgetown","1999-04-25","",""
"6402","A Symonds",NA,"3.3","0","23","1","6.57","1","Zimbabwe","ODI","Harare","1999-10-23","",""
"6403","B Lee",NA,"7.0","2","23","1","3.28","1","Kenya","ODI","Nairobi (Gym)","2002-09-05","",""
"6404","GD McGrath",NA,"8.0","3","23","1","2.87","1","India","ODI","Centurion","2003-02-15","",""
"6405","BA Williams",NA,"7.0","2","23","1","3.28","1","India","ODI","Perth","2004-02-01","",""
"6406","JR Hopes",NA,"3.0","0","23","1","7.66","2","New Zealand","T20I","Auckland","2005-02-17","",""
"6407","SK Warne",NA,"6.0","1","23","1","3.83","3","England","Test","Sydney","2007-01-02","",""
"6408","AA Noffke",NA,"4.0","0","23","1","5.75","1","India","T20I","Melbourne","2008-02-01","",""
"6409","JR Hopes",NA,"7.0","2","23","1","3.28","2","Sri Lanka","ODI","Melbourne","2008-02-22","",""
"6410","SR Watson",NA,"5.0","0","23","1","4.60","1","West Indies","ODI","St George's","2008-06-29","",""
"6411","SR Watson",NA,"5.0","0","23","1","4.60","2","West Indies","ODI","Basseterre","2008-07-06","",""
"6412","MG Johnson",NA,"8.0","3","23","1","2.87","4","India","Test","Bengaluru","2008-10-09","",""
"6413","MG Johnson",NA,"12.0","0","23","1","1.91","3","India","Test","Delhi","2008-10-29","",""
"6414","CL White",NA,"8.0","0","23","1","2.87","3","India","Test","Delhi","2008-10-29","",""
"6415","JR Hopes",NA,"10.0","1","23","1","2.30","2","New Zealand","ODI","Perth","2009-02-01","",""
"6416","MJ Clarke",NA,"8.0","0","23","1","2.87","1","New Zealand","ODI","Adelaide","2009-02-10","",""
"6417","PM Siddle",NA,"8.0","1","23","1","2.87","2","Pakistan","ODI","Sydney","2010-01-24","",""
"6418","MG Johnson",NA,"3.0","0","23","1","7.66","2","India","T20I","Bridgetown","2010-05-07","",""
"6419","SPD Smith",NA,"2.0","0","23","1","11.50","1","Pakistan","T20I","Gros Islet","2010-05-14","",""
"6420","SW Tait",NA,"7.0","2","23","1","3.28","2","England","ODI","The Oval","2010-06-30","",""
"6421","SW Tait",NA,"5.0","0","23","1","4.60","1","Sri Lanka","ODI","Colombo (RPS)","2011-03-05","",""
"6422","MG Johnson",NA,"8.0","0","23","1","2.87","2","Bangladesh","ODI","Dhaka","2011-04-09","",""
"6423","DE Bollinger",NA,"4.0","0","23","1","5.75","1","South Africa","T20I","Cape Town","2011-10-13","",""
"6424","CJ McKay",NA,"6.0","1","23","1","3.83","2","Sri Lanka","ODI","Sydney","2012-02-17","",""
"6425","BW Hilfenhaus",NA,"13.0","5","23","1","1.76","4","West Indies","Test","Roseau","2012-04-23","",""
"6426","SR Watson",NA,"4.0","0","23","1","5.75","1","Pakistan","T20I","Colombo (RPS)","2012-10-02","",""
"6427","GJ Maxwell",NA,"4.0","0","23","1","5.75","1","Sri Lanka","T20I","Melbourne","2013-01-28","",""
"6428","AC Voges",NA,"7.0","1","23","1","3.28","2","Scotland","ODI","Edinburgh","2013-09-03","",""
"6429","DE Bollinger",NA,"4.0","0","23","1","5.75","1","South Africa","T20I","Melbourne","2014-11-07","",""
"6430","PJ Cummins",NA,"4.0","0","23","1","5.75","1","South Africa","T20I","Sydney","2014-11-09","",""
"6431","NM Coulter-Nile",NA,"4.0","0","23","1","5.75","1","India","T20I","Guwahati","2017-10-10","",""
"6432","PJ Cummins",NA,"12.4","4","23","1","1.81","3","England","Test","Brisbane","2017-11-23","",""
"6433","MP Stoinis",NA,"4.0","0","23","1","5.75","1","New Zealand","T20I","Auckland","2018-02-21","",""
"6434","JA Richardson",NA,"4.0","0","23","1","5.75","2","Zimbabwe","T20I","Harare","2018-07-03","",""
"6435","B Stanlake",NA,"2.0","0","23","1","11.50","1","South Africa","T20I","Carrara","2018-11-17","",""
"6436","HF Boyle",NA,"13.0","7","24","1","2.76","2","England","Test","The Oval","1884-08-11","",""
"6437","FJ Laver",NA,"13.0","4","24","1","1.84","3","England","Test","Lord's","1909-06-14","",""
"6438","TJ Matthews",NA,"9.2","3","24","1","2.57","4","England","Test","Adelaide","1912-01-12","",""
"6439","C Kelleway",NA,"15.0","6","24","1","1.20","2","England","Test","Adelaide","1925-01-16","",""
"6440","J Ryder",NA,"7.0","0","24","1","2.57","2","England","Test","Sydney","1925-02-27","",""
"6441","WJ O'Reilly",NA,"11.0","4","24","1","2.18","2","South Africa","Test","Cape Town","1936-01-01","",""
"6442","KR Miller",NA,"8.0","0","24","1","2.25","3","South Africa","Test","Port Elizabeth","1950-03-03","",""
"6443","IWG Johnson",NA,"13.0","3","24","1","1.38","4","England","Test","Melbourne","1950-12-22","",""
"6444","KR Miller",NA,"11.0","3","24","1","2.18","4","England","Test","The Oval","1953-08-15","",""
"6445","AK Davidson",NA,"9.0","1","24","1","2.66","1","India","Test","Mumbai (BS)","1956-10-26","",""
"6446","TR Veivers",NA,"13.0","3","24","1","1.38","1","England","Test","Adelaide","1966-01-28","",""
"6447","RM Cowper",NA,"18.0","10","24","1","1.33","2","England","Test","Leeds","1968-07-25","",""
"6448","GS Chappell",NA,"15.0","5","24","1","1.20","3","England","Test","Sydney","1971-01-09","",""
"6449","MHN Walker",NA,"17.0","8","24","1","1.41","4","West Indies","Test","Port of Spain","1973-04-21","",""
"6450","AL Mann",NA,"4.0","0","24","1","4.50","3","India","Test","Melbourne","1977-12-30","",""
"6451","AG Hurst",NA,"12.0","2","24","1","1.50","2","England","Test","Melbourne","1978-12-29","",""
"6452","RM Hogg",NA,"9.0","1","24","1","2.66","3","India","Test","Sydney","1981-01-02","",""
"6453","RM Hogg",NA,"10.0","2","24","1","2.40","1","New Zealand","ODI","Sydney","1983-02-09","",""
"6454","GF Lawson",NA,"10.0","3","24","1","2.40","3","Pakistan","Test","Brisbane","1983-11-25","",""
"6455","BA Reid",NA,"8.0","1","24","1","3.00","1","India","ODI","Brisbane","1986-01-12","",""
"6456","DR Gilbert",NA,"7.0","0","24","1","3.42","2","New Zealand","ODI","Sydney","1986-01-29","",""
"6457","CJ McDermott",NA,"8.0","1","24","1","3.00","1","India","ODI","Ahmedabad","1986-10-05","",""
"6458","SR Waugh",NA,"5.0","0","24","1","4.80","1","England","ODI","Perth","1987-01-01","",""
"6459","SP O'Donnell",NA,"7.0","1","24","1","3.42","2","Sri Lanka","ODI","Melbourne","1990-01-04","",""
"6460","TM Alderman",NA,"8.0","1","24","1","3.00","2","New Zealand","ODI","Melbourne","1990-12-11","",""
"6461","BA Reid",NA,"10.0","1","24","1","2.40","1","India","ODI","Hobart","1991-12-10","",""
"6462","SR Waugh",NA,"6.4","0","24","1","3.60","2","West Indies","ODI","Melbourne","1992-03-18","",""
"6463","ME Waugh",NA,"4.0","0","24","1","6.00","2","Pakistan","ODI","Melbourne","1993-01-12","",""
"6464","PR Reiffel",NA,"7.0","0","24","1","3.42","2","South Africa","ODI","Brisbane","1994-01-09","",""
"6465","MG Bevan",NA,"5.3","0","24","1","4.36","2","Sri Lanka","ODI","Melbourne","1996-01-09","",""
"6466","SR Waugh",NA,"7.0","2","24","1","3.42","2","Zimbabwe","ODI","Colombo (RPS)","1996-08-26","",""
"6467","TM Moody",NA,"5.0","0","24","1","4.80","1","South Africa","ODI","Melbourne","1998-01-23","",""
