"","player_name","teamName","runs","balls_faced","4s","6s","strike_rate","innings_number","opposition","match_format","venue","date","city","batting_position"
"6435","VS Hazare",NA,"24","-","-","0","-","3","West Indies","Test","Port of Spain","1953-02-19","",""
"6436","JM Ghorpade",NA,"24","-","-","0","-","3","West Indies","Test","Kingston","1953-03-28","",""
"6437","P Roy",NA,"24","-","-","0","-","4","Australia","Test","Kolkata","1956-11-02","",""
"6438","MH Mankad",NA,"24","-","-","1","-","4","Australia","Test","Kolkata","1956-11-02","",""
"6439","JM Ghorpade",NA,"24","-","5","0","-","3","England","Test","The Oval","1959-08-20","",""
"6440","NJ Contractor",NA,"24","-","-","0","-","1","Australia","Test","Kanpur","1959-12-19","",""
"6441","GS Ramchand",NA,"24","-","-","0","-","1","Australia","Test","Kanpur","1959-12-19","",""
"6442","VL Manjrekar",NA,"24","-","4","0","-","1","England","Test","Kolkata","1961-12-30","",""
"6443","Hanumant Singh",NA,"24","-","3","0","-","2","England","Test","Kanpur","1964-02-15","",""
"6444","RG Nadkarni",NA,"24","-","3","0","-","2","Australia","Test","Kolkata","1964-10-17","",""
"6445","FM Engineer",NA,"24","-","5","0","-","3","West Indies","Test","Chennai","1967-01-13","",""
"6446","EAS Prasanna",NA,"24","-","1","0","-","3","West Indies","Test","Chennai","1967-01-13","",""
"6447","EAS Prasanna",NA,"24","-","1","0","-","2","Australia","Test","Brisbane","1968-01-19","",""
"6448","MAK Pataudi",NA,"24","-","-","0","-","2","New Zealand","Test","Dunedin","1968-02-15","",""
"6449","S Venkataraghavan",NA,"24","-","-","0","-","1","Australia","Test","Kolkata","1969-12-12","",""
"6450","DN Sardesai",NA,"24","-","-","0","-","4","West Indies","Test","Bridgetown","1971-04-01","",""
"6451","SM Gavaskar",NA,"24","42","3","1","57.14","4","England","Test","Manchester","1971-08-05","",""
"6452","S Venkataraghavan",NA,"24","66","4","0","36.36","2","England","Test","The Oval","1971-08-19","",""
"6453","AL Wadekar",NA,"24","60","3","0","40.00","3","England","Test","Delhi","1972-12-20","",""
"6454","SM Gavaskar",NA,"24","46","4","0","52.17","3","England","Test","Kanpur","1973-01-25","",""
"6455","FM Engineer",NA,"24","-","-","0","-","1","West Indies","Test","Kolkata","1974-12-27","",""
"6456","FM Engineer",NA,"24","36","3","0","66.66","1","New Zealand","ODI","Manchester","1975-06-14","",""
"6457","M Amarnath",NA,"24","41","3","0","58.53","3","England","Test","Delhi","1976-12-17","",""
"6458","SM Gavaskar",NA,"24","66","1","0","36.36","4","England","Test","Chennai","1977-01-14","",""
"6459","AD Gaekwad",NA,"24","-","-","0","-","2","West Indies","Test","Chennai","1979-01-12","",""
"6460","SM Gavaskar",NA,"24","76","1","0","31.57","3","England","Test","Mumbai","1980-02-15","",""
"6461","SMH Kirmani",NA,"24","26","1","0","92.30","1","Australia","ODI","Sydney","1980-12-18","",""
"6462","GR Viswanath",NA,"24","43","4","0","55.81","3","Australia","Test","Sydney","1981-01-02","",""
"6463","KBJ Azad",NA,"24","57","3","0","42.10","2","England","Test","Bengaluru","1981-12-09","",""
"6464","SM Gavaskar",NA,"24","73","1","0","32.87","3","England","Test","Lord's","1982-06-10","",""
"6465","GR Viswanath",NA,"24","53","4","0","45.28","1","Pakistan","Test","Karachi","1982-12-23","",""
"6466","Yashpal Sharma",NA,"24","-","-","0","-","3","West Indies","Test","Kingston","1983-02-23","",""
"6467","Yashpal Sharma",NA,"24","-","-","1","-","1","West Indies","Test","Bridgetown","1983-04-15","",""
"6468","K Srikkanth",NA,"24","22","3","0","109.09","1","Australia","ODI","Chelmsford","1983-06-20","",""
"6469","AD Gaekwad",NA,"24","36","4","0","66.66","2","England","Test","Mumbai","1984-11-28","",""
"6470","DB Vengsarkar",NA,"24","77","2","0","31.16","1","England","Test","Delhi","1984-12-12","",""
"6471","M Azharuddin",NA,"24","54","2","0","44.44","2","New Zealand","ODI","Sydney","1985-03-05","",""
"6472","N Kapil Dev",NA,"24","19","1","0","126.31","2","Sri Lanka","ODI","Colombo (SSC)","1985-08-25","",""
"6473","M Amarnath",NA,"24","50","3","0","48.00","1","New Zealand","ODI","Launceston","1986-02-02","",""
"6474","RMH Binny",NA,"24","25","3","0","96.00","1","New Zealand","ODI","Launceston","1986-02-02","",""
"6475","K Srikkanth",NA,"24","35","3","0","68.57","1","Australia","ODI","Srinagar","1986-09-09","",""
"6476","CS Pandit",NA,"24","26","2","0","92.30","1","Australia","ODI","Srinagar","1986-09-09","",""
"6477","M Azharuddin",NA,"24","41","2","0","58.53","2","Australia","Test","Delhi","1986-09-26","",""
"6478","K Srikkanth",NA,"24","51","2","1","47.05","2","Australia","Test","Mumbai","1986-10-15","",""
"6479","R Lamba",NA,"24","-","-","0","-","2","Sri Lanka","Test","Kanpur","1986-12-17","",""
"6480","R Lamba",NA,"24","-","-","0","-","1","Sri Lanka","Test","Cuttack","1987-01-04","",""
"6481","SM Gavaskar",NA,"24","-","-","0","-","3","Pakistan","Test","Jaipur","1987-02-21","",""
"6482","CS Pandit",NA,"24","30","3","0","80.00","2","England","ODI","Mumbai","1987-11-05","",""
"6483","C Sharma",NA,"24","34","2","0","70.58","3","West Indies","Test","Delhi","1987-11-25","",""
"6484","DB Vengsarkar",NA,"24","50","0","0","48.00","2","West Indies","ODI","Guwahati","1987-12-23","",""
"6485","M Azharuddin",NA,"24","26","1","1","92.30","1","West Indies","ODI","Rajkot","1988-01-05","",""
"6486","K Srikkanth",NA,"24","45","3","0","53.33","2","Bangladesh","ODI","Chittagong","1988-10-27","",""
"6487","N Kapil Dev",NA,"24","23","4","0","104.34","1","New Zealand","Test","Bengaluru","1988-11-12","",""
"6488","NS Sidhu",NA,"24","49","4","0","48.97","2","New Zealand","ODI","Visakhapatnam","1988-12-10","",""
"6489","SR Tendulkar",NA,"24","44","3","0","54.54","3","New Zealand","Test","Christchurch","1990-02-02","",""
"6490","M Azharuddin",NA,"24","30","3","0","80.00","4","Australia","Test","Perth","1992-02-01","",""
"6491","VG Kambli",NA,"24","41","0","0","58.53","1","Pakistan","ODI","Sydney","1992-03-04","",""
"6492","M Azharuddin",NA,"24","41","4","0","58.53","2","South Africa","ODI","East London","1992-12-19","",""
"6493","A Kumble",NA,"24","39","3","0","61.53","2","England","ODI","Bengaluru","1993-02-26","",""
"6494","SR Tendulkar",NA,"24","32","1","0","75.00","1","England","ODI","Jamshedpur","1993-03-01","",""
"6495","SR Tendulkar",NA,"24","16","1","1","150.00","1","Zimbabwe","ODI","Indore","1993-11-18","",""
"6496","N Kapil Dev",NA,"24","28","2","0","85.71","1","West Indies","ODI","Kolkata","1993-11-27","",""
"6497","M Azharuddin",NA,"24","20","3","0","120.00","1","New Zealand","ODI","Wellington","1994-03-30","",""
"6498","SR Tendulkar",NA,"24","26","4","0","92.30","2","Pakistan","ODI","Sharjah","1994-04-22","",""
"6499","NS Sidhu",NA,"24","32","1","1","75.00","1","Australia","ODI","Colombo (RPS)","1994-09-09","",""
"6500","NS Sidhu",NA,"24","46","0","0","52.17","2","Sri Lanka","ODI","Colombo (SSC)","1994-09-17","",""
"6501","NR Mongia",NA,"24","20","1","0","120.00","2","South Africa","ODI","Hamilton","1995-02-18","",""
"6502","VG Kambli",NA,"24","26","1","0","92.30","1","Pakistan","ODI","Bengaluru","1996-03-09","",""
"6503","SV Manjrekar",NA,"24","33","1","0","72.72","1","England","ODI","Leeds","1996-05-25","",""
"6504","SR Tendulkar",NA,"24","41","4","0","58.53","1","England","Test","Birmingham","1996-06-06","",""
"6505","NR Mongia",NA,"24","95","3","0","25.26","2","England","Test","Lord's","1996-06-20","",""
"6506","R Dravid",NA,"24","98","3","0","24.48","1","South Africa","Test","Ahmedabad","1996-11-20","",""
"6507","M Azharuddin",NA,"24","42","3","0","57.14","3","South Africa","Test","Ahmedabad","1996-11-20","",""
"6508","M Azharuddin",NA,"24","47","1","0","51.06","1","Zimbabwe","ODI","Bulawayo","1997-02-15","",""
"6509","SB Joshi",NA,"24","41","1","0","58.53","2","West Indies","Test","Port of Spain","1997-03-14","",""
"6510","M Azharuddin",NA,"24","37","2","0","64.86","2","West Indies","ODI","Kingstown","1997-04-30","",""
"6511","M Azharuddin",NA,"24","36","1","1","66.66","1","Sri Lanka","ODI","Margao","1997-12-28","",""
"6512","NS Sidhu",NA,"24","64","2","0","37.50","2","Pakistan","ODI","Toronto","1998-09-13","",""
"6513","HH Kanitkar",NA,"24","33","2","0","72.72","2","Pakistan","ODI","Toronto","1998-09-13","",""
"6514","R Dravid",NA,"24","93","2","0","25.80","2","Pakistan","Test","Kolkata","1999-02-16","",""
"6515","SC Ganguly",NA,"24","86","2","0","27.90","4","Pakistan","Test","Kolkata","1999-02-16","",""
"6516","S Ramesh",NA,"24","40","4","0","60.00","1","Sri Lanka","ODI","Pune","1999-03-30","",""
"6517","M Azharuddin",NA,"24","24","2","0","100.00","1","South Africa","ODI","Hove","1999-05-15","",""
"6518","MSK Prasad",NA,"24","47","4","0","51.06","2","West Indies","ODI","Toronto","1999-09-11","",""
"6519","R Vijay Bharadwaj",NA,"24","19","3","0","126.31","2","South Africa","ODI","Nairobi (Gym)","1999-10-03","",""
"6520","SB Joshi",NA,"24","16","3","0","150.00","1","South Africa","ODI","Sharjah","2000-03-22","",""
"6521","R Dravid",NA,"24","44","3","0","54.54","2","Sri Lanka","ODI","Dhaka","2000-06-01","",""
"6522","SC Ganguly",NA,"24","42","5","0","57.14","1","Australia","ODI","Nairobi (Gym)","2000-10-07","",""
"6523","SC Ganguly",NA,"24","27","1","2","88.88","1","South Africa","ODI","Centurion","2001-10-10","",""
"6524","SC Ganguly",NA,"24","35","1","2","68.57","2","Kenya","ODI","Port Elizabeth","2001-10-17","",""
"6525","IR Siddiqui",NA,"24","28","2","1","85.71","2","England","Test","Mohali","2001-12-03","",""
"6526","SC Ganguly",NA,"24","51","2","0","47.05","2","Sri Lanka","ODI","Birmingham","2002-07-06","",""
"6527","A Nehra",NA,"24","19","2","1","126.31","2","England","ODI","The Oval","2002-07-09","",""
"6528","VVS Laxman",NA,"24","82","1","0","29.26","2","West Indies","Test","Chennai","2002-10-17","",""
"6529","M Kaif",NA,"24","38","1","0","63.15","2","New Zealand","ODI","Napier","2002-12-29","",""
"6530","SC Ganguly",NA,"24","36","0","1","66.66","1","Zimbabwe","ODI","Harare","2003-02-19","",""
"6531","V Sehwag",NA,"24","24","4","0","100.00","1","Namibia","ODI","Pietermaritzburg","2003-02-23","",""
"6532","SC Ganguly",NA,"24","25","3","1","96.00","2","Australia","ODI","Johannesburg","2003-03-23","",""
"6533","Yuvraj Singh",NA,"24","34","1","0","70.58","2","Australia","ODI","Johannesburg","2003-03-23","",""
"6534","VVS Laxman",NA,"24","25","2","0","96.00","1","Australia","ODI","Melbourne","2004-02-06","",""
"6535","SC Ganguly",NA,"24","31","4","0","77.41","1","England","ODI","Nottingham","2004-09-01","",""
"6536","Yuvraj Singh",NA,"24","40","2","0","60.00","2","England","ODI","The Oval","2004-09-03","",""
"6537","IK Pathan",NA,"24","75","2","0","32.00","2","South Africa","Test","Kolkata","2004-11-28","",""
"6538","VVS Laxman",NA,"24","29","2","1","82.75","3","Pakistan","Test","Kolkata","2005-03-16","",""
"6539","G Gambhir",NA,"24","68","3","0","35.29","2","Pakistan","Test","Bengaluru","2005-03-24","",""
"6540","MS Dhoni",NA,"24","38","2","0","63.15","2","Pakistan","ODI","Delhi","2005-04-17","",""
"6541","M Kaif",NA,"24","39","5","0","61.53","2","West Indies","ODI","Dambulla","2005-07-31","",""
"6542","R Dravid",NA,"24","43","5","0","55.81","1","Sri Lanka","Test","Delhi","2005-12-10","",""
"6543","SK Raina",NA,"24","62","3","0","38.70","1","England","ODI","Delhi","2006-03-28","",""
"6544","Yuvraj Singh",NA,"24","10","3","1","240.00","1","Pakistan","ODI","Abu Dhabi","2006-04-19","",""
"6545","Yuvraj Singh",NA,"24","22","2","2","109.09","1","Bangladesh","ODI","Dhaka","2007-05-12","",""
"6546","MS Dhoni",NA,"24","17","3","0","141.17","1","England","ODI","Leeds","2007-09-02","",""
"6547","R Dravid",NA,"24","17","3","1","141.17","1","England","ODI","Leeds","2007-09-02","",""
"6548","MS Dhoni",NA,"24","20","2","0","120.00","2","New Zealand","T20I","Johannesburg","2007-09-16","",""
"6549","G Gambhir",NA,"24","25","4","0","96.00","1","Australia","T20I","Durban","2007-09-22","",""
"6550","MS Dhoni",NA,"24","32","1","0","75.00","2","Pakistan","ODI","Jaipur","2007-11-18","",""
"6551","A Kumble",NA,"24","69","3","0","34.78","2","Pakistan","Test","Delhi","2007-11-22","",""
"6552","KD Karthik",NA,"24","70","3","0","34.28","1","Pakistan","Test","Bengaluru","2007-12-08","",""
"6553","RG Sharma",NA,"24","36","1","0","66.66","2","Sri Lanka","ODI","Adelaide","2008-02-19","",""
"6554","SC Ganguly",NA,"24","29","4","0","82.75","2","South Africa","Test","Chennai","2008-03-26","",""
"6555","MS Dhoni",NA,"24","23","5","0","104.34","1","Pakistan","ODI","Dhaka","2008-06-10","",""
"6556","RG Sharma",NA,"24","27","5","0","88.88","2","Pakistan","ODI","Dhaka","2008-06-14","",""
"6557","SK Raina",NA,"24","32","2","0","75.00","2","Pakistan","ODI","Dhaka","2008-06-14","",""
"6558","VVS Laxman",NA,"24","60","3","0","40.00","2","England","Test","Chennai","2008-12-11","",""
"6559","Harbhajan Singh",NA,"24","21","2","1","114.28","1","England","Test","Mohali","2008-12-19","",""
"6560","V Sehwag",NA,"24","11","5","0","218.18","1","New Zealand","T20I","Wellington","2009-02-27","",""
"6561","V Sehwag",NA,"24","21","5","0","114.28","2","New Zealand","Test","Hamilton","2009-03-18","",""
"6562","MS Dhoni",NA,"24","77","1","0","31.16","1","Australia","ODI","Guwahati","2009-11-08","",""
"6563","A Mishra",NA,"24","51","4","0","47.05","3","Sri Lanka","Test","Ahmedabad","2009-11-16","",""
"6564","R Dravid",NA,"24","50","3","0","48.00","3","Bangladesh","Test","Chattogram","2010-01-17","",""
"6565","A Mithun",NA,"24","23","0","2","104.34","2","South Africa","ODI","Ahmedabad","2010-02-27","",""
"6566","S Sreesanth",NA,"24","71","3","0","33.80","2","New Zealand","Test","Hyderabad (Deccan)","2010-11-12","",""
"6567","SR Tendulkar",NA,"24","44","2","0","54.54","1","South Africa","ODI","Johannesburg","2011-01-15","",""
"6568","Z Khan",NA,"24","58","3","0","41.37","2","South Africa","ODI","Centurion","2011-01-23","",""
"6569","V Kohli",NA,"24","33","1","0","72.72","2","Australia","ODI","Ahmedabad","2011-03-24","",""
"6570","VVS Laxman",NA,"24","42","4","0","57.14","3","England","Test","The Oval","2011-08-18","",""
"6571","MK Tiwary",NA,"24","30","4","0","80.00","1","England","ODI","Kolkata","2011-10-25","",""
"6572","SK Raina",NA,"24","27","3","0","88.88","2","Sri Lanka","ODI","Perth","2012-02-08","",""
"6573","RG Sharma",NA,"24","19","1","1","126.31","1","England","T20I","Mumbai","2012-12-22","",""
"6574","G Gambhir",NA,"24","42","5","0","57.14","1","England","ODI","Dharamsala","2013-01-27","",""
"6575","MS Dhoni",NA,"24","23","2","0","104.34","2","Australia","Test","Delhi","2013-03-22","",""
"6576","S Dhawan",NA,"24","42","3","0","57.14","2","Sri Lanka","ODI","Kingston","2013-07-02","",""
"6577","MS Dhoni",NA,"24","40","3","0","60.00","1","South Africa","Test","Durban","2013-12-26","",""
"6578","RG Sharma",NA,"24","21","1","2","114.28","2","Pakistan","T20I","Dhaka","2014-03-21","",""
"6579","MS Dhoni",NA,"24","20","1","1","120.00","1","Australia","T20I","Dhaka","2014-03-30","",""
"6580","RG Sharma",NA,"24","13","4","1","184.61","2","South Africa","T20I","Dhaka","2014-04-04","",""
"6581","AM Rahane",NA,"24","29","5","0","82.75","3","England","Test","Nottingham","2014-07-09","",""
"6582","M Vijay",NA,"24","67","4","0","35.82","1","England","Test","Lord's","2014-07-17","",""
"6583","CA Pujara",NA,"24","52","3","0","46.15","2","England","Test","Southampton","2014-07-27","",""
"6584","AM Rahane",NA,"24","52","3","0","46.15","1","England","Test","Manchester","2014-08-07","",""
"6585","AM Rahane",NA,"24","22","4","0","109.09","2","West Indies","ODI","Kochi","2014-10-08","",""
"6586","S Dhawan",NA,"24","39","0","0","61.53","1","Australia","Test","Brisbane","2014-12-17","",""
"6587","STR Binny",NA,"24","23","2","0","104.34","2","Zimbabwe","T20I","Harare","2015-07-19","",""
"6588","A Mishra",NA,"24","50","3","0","48.00","1","Sri Lanka","Test","Colombo (PSS)","2015-08-20","",""
"6589","RA Jadeja",NA,"24","59","3","0","40.67","1","South Africa","Test","Delhi","2015-12-03","",""
"6590","Yuvraj Singh",NA,"24","23","1","1","104.34","2","Pakistan","T20I","Kolkata","2016-03-19","",""
"6591","V Kohli",NA,"24","24","0","1","100.00","1","Bangladesh","T20I","Bengaluru","2016-03-23","",""
"6592","AR Patel",NA,"24","18","1","1","133.33","1","New Zealand","ODI","Visakhapatnam","2016-10-29","",""
"6593","KL Rahul",NA,"24","41","4","0","58.53","2","England","Test","Mumbai","2016-12-08","",""
"6594","KL Rahul",NA,"24","18","3","0","133.33","2","Sri Lanka","T20I","Colombo (RPS)","2017-09-06","",""
"6595","KM Jadhav",NA,"24","24","2","1","100.00","1","Australia","ODI","Kolkata","2017-09-21","",""
"6596","Mohammed Shami",NA,"24","22","3","0","109.09","1","Sri Lanka","Test","Kolkata","2017-11-16","",""
"6597","SS Iyer",NA,"24","20","3","0","120.00","1","Sri Lanka","T20I","Cuttack","2017-12-20","",""
"6598","S Dhawan",NA,"24","14","3","2","171.42","1","South Africa","T20I","Centurion","2018-02-21","",""
"6599","KL Rahul",NA,"24","14","2","1","171.42","2","Bangladesh","T20I","Colombo (RPS)","2018-03-18","",""
"6600","RR Pant",NA,"24","51","2","1","47.05","1","England","Test","Nottingham","2018-08-18","",""
"6601","RR Pant",NA,"24","18","3","1","133.33","2","West Indies","ODI","Pune","2018-10-27","",""
"6602","CA Pujara",NA,"24","103","1","0","23.30","2","Australia","Test","Perth","2018-12-14","",""
"6603","AT Rayudu",NA,"24","36","2","0","66.66","2","Australia","ODI","Adelaide","2019-01-15","",""
"6604","CG Borde",NA,"23","-","4","0","-","4","Pakistan","Test","Kolkata","1960-12-30","",""
"6605","KD Ghavri",NA,"23","38","4","0","60.52","2","Australia","Test","Chennai","1979-09-11","",""
"6606","Yashpal Sharma",NA,"23","32","2","0","71.87","2","Pakistan","ODI","Jaipur","1983-10-02","",""
"6607","S Viswanath",NA,"23","25","3","0","92.00","2","England","ODI","Nagpur","1985-01-23","",""
"6608","N Kapil Dev",NA,"23","10","4","1","230.00","4","England","Test","Lord's","1986-06-05","",""
"6609","N Kapil Dev",NA,"23","29","2","0","79.31","2","West Indies","ODI","Sharjah","1986-11-30","",""
"6610","Arshad Ayub",NA,"23","28","2","0","82.14","1","West Indies","Test","Chennai","1988-01-11","",""
"6611","KS More",NA,"23","38","1","1","60.52","2","New Zealand","ODI","Dunedin","1990-03-01","",""
"6612","RJ Shastri",NA,"23","29","4","0","79.31","2","England","ODI","Leeds","1990-07-18","",""
"6613","M Prabhakar",NA,"23","51","2","0","45.09","1","Sri Lanka","ODI","Margao","1990-12-08","",""
"6614","VG Kambli",NA,"23","29","0","0","79.31","1","West Indies","ODI","Sharjah","1991-10-19","",""
"6615","A Kumble",NA,"23","53","1","0","43.39","2","West Indies","Test","Bridgetown","1997-03-27","",""
"6616","NR Mongia",NA,"23","21","2","0","109.52","2","Pakistan","ODI","Chennai","1997-05-21","",""
"6617","M Azharuddin",NA,"23","20","3","0","115.00","2","Bangladesh","ODI","Colombo (SSC)","1997-07-24","",""
"6618","A Jadeja",NA,"23","21","2","0","109.52","1","Pakistan","ODI","Toronto","1997-09-21","",""
"6619","VVS Laxman",NA,"23","34","1","0","67.64","2","Australia","ODI","Sharjah","1998-04-22","",""
"6620","JV Paranjpe",NA,"23","23","2","1","100.00","2","Pakistan","ODI","Toronto","1998-09-12","",""
"6621","RR Singh",NA,"23","22","2","0","104.54","2","West Indies","ODI","Singapore","1999-09-05","",""
"6622","Z Khan",NA,"23","15","3","0","153.33","3","Australia","Test","Kolkata","2001-03-11","",""
