"","player_name","teamName","runs","balls_faced","4s","6s","strike_rate","innings_number","opposition","match_format","venue","date","city","batting_position"
"16125","UT Khawaja",NA,"6","12","1","0","50.00","3","South Africa","Test","Durban","2018-03-01","",""
"16126","MR Marsh",NA,"6","12","1","0","50.00","3","South Africa","Test","Durban","2018-03-01","",""
"16127","MG Neser",NA,"6","14","0","0","42.85","1","England","ODI","The Oval","2018-06-13","",""
"16128","AT Carey",NA,"6","5","1","0","120.00","1","England","ODI","Chester-le-Street","2018-06-21","",""
"16129","NM Lyon",NA,"6","13","1","0","46.15","2","Pakistan","Test","Dubai (DSC)","2018-10-07","",""
"16130","AJ Tye",NA,"6","3","1","0","200.00","2","Pakistan","T20I","Abu Dhabi","2018-10-24","",""
"16131","MA Starc",NA,"6","6","1","0","100.00","1","South Africa","ODI","Adelaide","2018-11-09","",""
"16132","TM Head",NA,"6","21","1","0","28.57","2","South Africa","ODI","Hobart","2018-11-11","",""
"16133","MA Starc",NA,"6","10","0","0","60.00","1","India","Test","Perth","2018-12-14","",""
"16134","AJ Finch",NA,"6","11","0","0","54.54","1","India","ODI","Sydney","2019-01-12","",""
"16135","AJ Finch",NA,"6","19","0","0","31.57","1","India","ODI","Adelaide","2019-01-15","",""
"16136","M Labuschagne",NA,"6","11","1","0","54.54","1","Sri Lanka","Test","Canberra","2019-02-01","",""
"16137","FR Spofforth",NA,"5","-","-","0","-","3","England","Test","The Oval","1886-08-12","",""
"16138","H Trumble",NA,"5","-","-","0","-","2","England","Test","Sydney","1901-12-13","",""
"16139","JJ Kelly",NA,"5","-","1","0","-","2","England","Test","Adelaide","1902-01-17","",""
"16140","WJ Whitty",NA,"5","18","0","0","27.77","3","South Africa","Test","Melbourne","1910-12-31","",""
"16141","CE Pellew",NA,"5","-","1","0","-","4","England","Test","Lord's","1921-06-11","",""
"16142","HL Collins",NA,"5","-","1","0","-","4","South Africa","Test","Johannesburg","1921-11-12","",""
"16143","WH Ponsford",NA,"5","24","0","0","20.83","1","England","Test","Sydney","1928-12-14","",""
"16144","LO Fleetwood-Smith",NA,"5","-","-","0","-","2","South Africa","Test","Johannesburg","1935-12-24","",""
"16145","LO Fleetwood-Smith",NA,"5","18","1","0","27.77","2","England","Test","Nottingham","1938-06-10","",""
"16146","CL Badcock",NA,"5","42","0","0","11.90","4","England","Test","Leeds","1938-07-22","",""
"16147","RA Saggers",NA,"5","-","-","0","-","1","South Africa","Test","Johannesburg","1950-02-10","",""
"16148","GRA Langley",NA,"5","-","0","0","-","1","South Africa","Test","Adelaide","1953-01-24","",""
"16149","BC Booth",NA,"5","13","1","0","38.46","4","England","Test","Sydney","1963-01-11","",""
"16150","NJN Hawke",NA,"5","31","0","0","16.12","1","England","Test","Lord's","1964-06-18","",""
"16151","PI Philpott",NA,"5","44","0","0","11.36","2","England","Test","Sydney","1966-01-07","",""
"16152","JW Gleeson",NA,"5","5","1","0","100.00","3","West Indies","Test","Sydney","1969-02-14","",""
"16153","AA Mallett",NA,"5","42","1","0","11.90","1","England","Test","The Oval","1975-08-28","",""
"16154","WM Clark",NA,"5","14","0","0","35.71","4","India","Test","Perth","1977-12-16","",""
"16155","GM Wood",NA,"5","23","0","0","21.73","2","Pakistan","Test","Melbourne","1979-03-10","",""
"16156","G Dymock",NA,"5","39","0","0","12.82","2","Pakistan","Test","Perth","1979-03-24","",""
"16157","LS Pascoe",NA,"5","10","0","0","50.00","2","West Indies","Test","Adelaide","1980-01-26","",""
"16158","RJ Bright",NA,"5","5","0","0","100.00","2","England","ODI","Birmingham","1980-08-22","",""
"16159","GF Lawson",NA,"5","11","1","0","45.45","4","England","Test","Nottingham","1981-06-18","",""
"16160","JR Thomson",NA,"5","8","1","0","62.50","3","Pakistan","Test","Perth","1981-11-13","",""
"16161","TM Alderman",NA,"5","17","1","0","29.41","2","Pakistan","Test","Brisbane","1981-11-27","",""
"16162","MF Malone",NA,"5","6","0","0","83.33","2","West Indies","ODI","Sydney","1982-01-27","",""
"16163","JR Thomson",NA,"5","16","0","0","31.25","3","Pakistan","Test","Lahore","1982-10-14","",""
"16164","JR Thomson",NA,"5","12","1","0","41.66","2","England","Test","Brisbane","1982-11-26","",""
"16165","KC Wessels",NA,"5","6","1","0","83.33","2","England","ODI","Melbourne","1983-01-23","",""
"16166","TG Hogan",NA,"5","10","0","0","50.00","1","Zimbabwe","ODI","Southampton","1983-06-16","",""
"16167","KC Wessels",NA,"5","9","0","0","55.55","2","Pakistan","ODI","Brisbane","1984-01-15","",""
"16168","RM Hogg",NA,"5","-","0","0","-","3","West Indies","Test","Bridgetown","1984-03-30","",""
"16169","GF Lawson",NA,"5","13","0","0","38.46","1","West Indies","Test","Sydney","1984-12-30","",""
"16170","RM Hogg",NA,"5","3","0","0","166.66","1","Sri Lanka","ODI","Melbourne","1985-01-19","",""
"16171","GF Lawson",NA,"5","16","0","0","31.25","2","England","Test","Lord's","1985-06-27","",""
"16172","RG Holland",NA,"5","27","0","0","18.51","1","England","Test","Manchester","1985-08-01","",""
"16173","RJ Bright",NA,"5","16","0","0","31.25","1","India","Test","Adelaide","1985-12-13","",""
"16174","TJ Zoehrer",NA,"5","3","0","0","166.66","1","England","ODI","Adelaide","1987-01-26","",""
"16175","BA Reid",NA,"5","6","1","0","83.33","1","England","ODI","Melbourne","1987-02-08","",""
"16176","SR Waugh",NA,"5","4","0","0","125.00","1","England","ODI","Kolkata","1987-11-08","",""
"16177","AIC Dodemaide",NA,"5","3","0","0","166.66","1","Pakistan","ODI","Lahore","1988-10-14","",""
"16178","CG Rackemann",NA,"5","23","0","0","21.73","1","Sri Lanka","Test","Brisbane","1989-12-08","",""
"16179","BA Reid",NA,"5","32","0","0","15.62","3","England","Test","Sydney","1991-01-04","",""
"16180","AR Border",NA,"5","5","0","0","100.00","4","India","Test","Melbourne","1991-12-26","",""
"16181","SR Waugh",NA,"5","5","0","0","100.00","1","India","ODI","Melbourne","1992-01-18","",""
"16182","BA Reid",NA,"5","10","0","0","50.00","1","South Africa","ODI","Sydney","1992-02-26","",""
"16183","IA Healy",NA,"5","7","0","0","71.42","1","New Zealand","ODI","Melbourne","1993-12-16","",""
"16184","TBA May",NA,"5","11","0","0","45.45","1","South Africa","ODI","Brisbane","1994-01-09","",""
"16185","GD McGrath",NA,"5","3","1","0","166.66","2","South Africa","ODI","Melbourne","1994-01-21","",""
"16186","PR Reiffel",NA,"5","3","0","0","166.66","1","South Africa","ODI","Sydney","1994-01-23","",""
"16187","GR Robertson",NA,"5","6","0","0","83.33","1","Sri Lanka","ODI","Colombo (PSS)","1994-09-13","",""
"16188","MA Taylor",NA,"5","36","1","0","13.88","4","Pakistan","Test","Rawalpindi","1994-10-05","",""
"16189","DW Fleming",NA,"5","12","0","0","41.66","2","England","ODI","Melbourne","1995-01-10","",""
"16190","SK Warne",NA,"5","7","0","0","71.42","1","India","ODI","Dunedin","1995-02-22","",""
"16191","DW Fleming",NA,"5","7","0","0","71.42","2","West Indies","ODI","Port of Spain","1995-03-12","",""
"16192","SR Waugh",NA,"5","7","1","0","71.42","2","Zimbabwe","ODI","Nagpur","1996-03-01","",""
"16193","GD McGrath",NA,"5","9","0","0","55.55","3","West Indies","Test","Melbourne","1996-12-26","",""
"16194","JN Gillespie",NA,"5","7","0","0","71.42","1","South Africa","ODI","Durban","1997-04-05","",""
"16195","GR Robertson",NA,"5","6","0","0","83.33","1","Zimbabwe","ODI","Ahmedabad","1998-04-03","",""
"16196","SK Warne",NA,"5","5","0","0","100.00","1","West Indies","ODI","Port of Spain","1999-04-17","",""
"16197","GD McGrath",NA,"5","18","0","0","27.77","3","Pakistan","Test","Colombo (PSS)","2002-10-03","",""
"16198","IJ Harvey",NA,"5","3","1","0","166.66","1","Sri Lanka","ODI","Centurion","2003-03-07","",""
"16199","GD McGrath",NA,"5","7","0","0","71.42","1","West Indies","Test","St John's","2003-05-09","",""
"16200","MJ Clarke",NA,"5","18","1","0","27.77","2","Zimbabwe","ODI","Harare","2004-05-25","",""
"16201","GD McGrath",NA,"5","2","1","0","250.00","1","Pakistan","ODI","Sydney","2005-02-06","",""
"16202","A Symonds",NA,"5","6","1","0","83.33","2","England","ODI","Lord's","2005-07-10","",""
"16203","GD McGrath",NA,"5","9","1","0","55.55","4","England","Test","Manchester","2005-08-11","",""
"16204","GD McGrath",NA,"5","6","0","0","83.33","1","New Zealand","ODI","Wellington","2007-02-16","",""
"16205","GB Hogg",NA,"5","6","0","0","83.33","1","West Indies","ODI","North Sound","2007-03-27","",""
"16206","BJ Haddin",NA,"5","8","0","0","62.50","2","India","T20I","Durban","2007-09-22","",""
"16207","B Lee",NA,"5","9","0","0","55.55","2","India","ODI","Chandigarh","2007-10-08","",""
"16208","BJ Haddin",NA,"5","4","0","0","125.00","1","India","T20I","Mumbai (BS)","2007-10-20","",""
"16209","A Symonds",NA,"5","6","1","0","83.33","2","India","ODI","Brisbane","2008-02-03","",""
"16210","JR Hopes",NA,"5","2","1","0","250.00","1","South Africa","T20I","Johannesburg","2009-03-27","",""
"16211","CL White",NA,"5","6","0","0","83.33","1","India","T20I","Bridgetown","2010-05-07","",""
"16212","MG Johnson",NA,"5","3","1","0","166.66","2","Pakistan","T20I","Gros Islet","2010-05-14","",""
"16213","DE Bollinger",NA,"5","12","0","0","41.66","3","India","Test","Mohali","2010-10-01","",""
"16214","BJ Haddin",NA,"5","6","1","0","83.33","2","Sri Lanka","ODI","Colombo (RPS)","2011-08-20","",""
"16215","JL Pattinson",NA,"5","3","1","0","166.66","1","South Africa","T20I","Johannesburg","2011-10-16","",""
"16216","XJ Doherty",NA,"5","8","0","0","62.50","1","Sri Lanka","ODI","Adelaide","2012-03-08","",""
"16217","CJ McKay",NA,"5","3","1","0","166.66","1","England","ODI","Manchester","2012-07-10","",""
"16218","XJ Doherty",NA,"5","12","0","0","41.66","1","Sri Lanka","ODI","Adelaide","2013-01-13","",""
"16219","NM Lyon",NA,"5","7","1","0","71.42","3","India","Test","Delhi","2013-03-22","",""
"16220","JP Faulkner",NA,"5","3","0","0","166.66","1","England","T20I","Southampton","2013-08-29","",""
"16221","JP Faulkner",NA,"5","5","1","0","100.00","1","Zimbabwe","ODI","Harare","2014-08-25","",""
"16222","SPD Smith",NA,"5","4","1","0","125.00","4","West Indies","Test","Roseau","2015-06-03","",""
"16223","NM Lyon",NA,"5","2","1","0","250.00","1","West Indies","Test","Kingston","2015-06-11","",""
"16224","NM Lyon",NA,"5","9","1","0","55.55","1","England","Test","The Oval","2015-08-20","",""
"16225","JR Hazlewood",NA,"5","5","1","0","100.00","2","New Zealand","ODI","Hamilton","2016-02-08","",""
"16226","A Zampa",NA,"5","5","0","0","100.00","1","South Africa","T20I","Durban","2016-03-04","",""
"16227","JP Faulkner",NA,"5","3","1","0","166.66","2","Bangladesh","T20I","Bengaluru","2016-03-21","",""
"16228","JP Faulkner",NA,"5","7","0","0","71.42","2","Sri Lanka","ODI","Colombo (RPS)","2016-08-21","",""
"16229","MA Starc",NA,"5","7","0","0","71.42","2","Sri Lanka","ODI","Colombo (RPS)","2016-08-21","",""
"16230","JW Hastings",NA,"5","7","0","0","71.42","2","Sri Lanka","ODI","Dambulla","2016-08-28","",""
"16231","A Zampa",NA,"5","6","1","0","83.33","2","Sri Lanka","ODI","Dambulla","2016-08-28","",""
"16232","A Zampa",NA,"5","4","0","0","125.00","2","India","ODI","Chennai","2017-09-17","",""
"16233","AT Carey",NA,"5","5","0","0","100.00","2","England","T20I","Hobart","2018-02-07","",""
"16234","AJ Tye",NA,"5","5","0","0","100.00","2","England","ODI","Nottingham","2018-06-19","",""
"16235","JA Richardson",NA,"5","6","0","0","83.33","1","England","ODI","Chester-le-Street","2018-06-21","",""
"16236","AC Agar",NA,"5","5","0","0","100.00","2","Zimbabwe","T20I","Harare","2018-07-06","",""
"16237","NM Lyon",NA,"5","34","0","0","14.70","4","Pakistan","Test","Dubai (DSC)","2018-10-07","",""
"16238","WE Midwinter",NA,"5","-","-","0","-","1","England","Test","Melbourne","1877-03-15","",""
"16239","JM Blackham",NA,"5","-","-","0","-","1","England","Test","Melbourne","1877-03-31","",""
"16240","FE Allan",NA,"5","-","-","0","-","2","England","Test","Melbourne","1879-01-02","",""
"16241","JM Blackham",NA,"5","-","0","0","-","2","England","Test","Melbourne","1883-01-19","",""
"16242","AC Bannerman",NA,"5","-","1","0","-","4","England","Test","Sydney","1883-01-26","",""
"16243","G Giffen",NA,"5","-","-","0","-","3","England","Test","Lord's","1884-07-21","",""
"16244","WL Murdoch",NA,"5","-","0","0","-","1","England","Test","Adelaide","1884-12-12","",""
"16245","AP Marr",NA,"5","-","1","0","-","3","England","Test","Melbourne","1885-01-01","",""
"16246","HJH Scott",NA,"5","-","0","0","-","1","England","Test","Sydney","1885-02-20","",""
"16247","JW Trumble",NA,"5","-","0","0","-","2","England","Test","Sydney","1885-03-14","",""
"16248","AC Bannerman",NA,"5","-","0","0","-","1","England","Test","Melbourne","1885-03-21","",""
"16249","TW Garrett",NA,"5","-","1","0","-","3","England","Test","Melbourne","1885-03-21","",""
"16250","FH Walters",NA,"5","-","1","0","-","3","England","Test","Melbourne","1885-03-21","",""
"16251","TW Garrett",NA,"5","-","-","0","-","1","England","Test","Manchester","1886-07-05","",""
"16252","FR Spofforth",NA,"5","-","-","0","-","2","England","Test","Lord's","1886-07-19","",""
"16253","JM Blackham",NA,"5","-","-","0","-","3","England","Test","Lord's","1886-07-19","",""
"16254","G Giffen",NA,"5","-","-","0","-","2","England","Test","The Oval","1886-08-12","",""
"16255","JM Blackham",NA,"5","-","-","0","-","3","England","Test","The Oval","1886-08-12","",""
"16256","PG McShane",NA,"5","-","1","0","-","2","England","Test","Sydney","1887-01-28","",""
"16257","JM Blackham",NA,"5","-","0","0","-","4","England","Test","Sydney","1887-01-28","",""
"16258","FR Spofforth",NA,"5","-","0","0","-","4","England","Test","Sydney","1887-01-28","",""
"16259","JJ Ferris",NA,"5","22","1","0","22.72","4","England","Test","Sydney","1888-02-10","",""
"16260","AH Jarvis",NA,"5","-","-","0","-","1","England","Test","The Oval","1888-08-13","",""
"16261","AC Bannerman",NA,"5","-","-","0","-","3","England","Test","The Oval","1888-08-13","",""
"16262","GJ Bonnor",NA,"5","-","-","0","-","3","England","Test","The Oval","1888-08-13","",""
"16263","GJ Bonnor",NA,"5","-","-","0","-","2","England","Test","Manchester","1888-08-30","",""
"16264","JM Blackham",NA,"5","-","-","0","-","3","England","Test","Manchester","1888-08-30","",""
"16265","JM Blackham",NA,"5","-","-","0","-","1","England","Test","Lord's","1890-07-21","",""
"16266","H Trumble",NA,"5","-","-","0","-","3","England","Test","Lord's","1890-07-21","",""
"16267","G Giffen",NA,"5","-","1","0","-","2","England","Test","Adelaide","1892-03-24","",""
"16268","W Bruce",NA,"5","-","1","0","-","2","England","Test","Adelaide","1892-03-24","",""
"16269","CTB Turner",NA,"5","-","0","0","-","3","England","Test","Adelaide","1892-03-24","",""
"16270","RW McLeod",NA,"5","-","-","0","-","2","England","Test","Lord's","1893-07-17","",""
"16271","H Trumble",NA,"5","-","-","0","-","2","England","Test","The Oval","1893-08-14","",""
"16272","RW McLeod",NA,"5","-","-","0","-","3","England","Test","The Oval","1893-08-14","",""
"16273","FA Iredale",NA,"5","-","0","0","-","4","England","Test","Sydney","1894-12-14","",""
"16274","J Darling",NA,"5","-","-","0","-","4","England","Test","Melbourne","1894-12-29","",""
"16275","SE Gregory",NA,"5","-","0","0","-","1","England","Test","Sydney","1895-02-01","",""
"16276","AH Jarvis",NA,"5","-","1","0","-","1","England","Test","Sydney","1895-02-01","",""
"16277","C Hill",NA,"5","-","-","0","-","3","England","Test","Lord's","1896-06-22","",""
"16278","GHS Trott",NA,"5","-","-","0","-","2","England","Test","The Oval","1896-08-10","",""
"16279","E Jones",NA,"5","-","-","0","-","1","England","Test","Leeds","1899-06-29","",""
"16280","SE Gregory",NA,"5","-","-","0","-","2","England","Test","Manchester","1899-07-17","",""
"16281","E Jones",NA,"5","-","-","0","-","2","England","Test","Sydney","1901-12-13","",""
"16282","JJ Kelly",NA,"5","-","-","0","-","1","England","Test","Melbourne","1902-01-01","",""
"16283","E Jones",NA,"5","-","-","-","-","3","England","Test","Melbourne","1902-01-01","",""
"16284","SE Gregory",NA,"5","-","-","0","-","2","England","Test","Sydney","1902-02-14","",""
"16285","CJ Eady",NA,"5","-","-","0","-","1","England","Test","Melbourne","1902-02-28","",""
"16286","AJY Hopkins",NA,"5","-","-","0","-","2","England","Test","Birmingham","1902-05-29","",""
"16287","WW Armstrong",NA,"5","-","-","0","-","1","England","Test","Manchester","1902-07-24","",""
"16288","MA Noble",NA,"5","-","-","0","-","1","South Africa","Test","Johannesburg","1902-10-18","",""
"16289","C Hill",NA,"5","-","1","0","-","1","England","Test","Sydney","1903-12-11","",""
"16290","WP Howell",NA,"5","-","1","0","-","1","England","Test","Sydney","1903-12-11","",""
"16291","C Hill",NA,"5","-","1","0","-","2","England","Test","Melbourne","1904-01-01","",""
"16292","JJ Kelly",NA,"5","-","1","0","-","2","England","Test","Sydney","1904-02-26","",""
"16293","DRA Gehrs",NA,"5","-","1","0","-","3","England","Test","Melbourne","1904-03-05","",""
"16294","FJ Laver",NA,"5","-","-","0","-","2","England","Test","Nottingham","1905-05-29","",""
"16295","FJ Laver",NA,"5","-","-","0","-","4","England","Test","Nottingham","1905-05-29","",""
"16296","SE Gregory",NA,"5","-","-","0","-","2","England","Test","Lord's","1905-06-15","",""
"16297","J Darling",NA,"5","-","-","0","-","2","England","Test","Leeds","1905-07-03","",""
"16298","JJ Kelly",NA,"5","-","-","0","-","3","England","Test","Manchester","1905-07-24","",""
"16299","C Hill",NA,"5","-","0","0","-","1","England","Test","Adelaide","1908-01-10","",""
"16300","MJ Hartigan",NA,"5","-","1","0","-","3","England","Test","Sydney","1908-02-21","",""
"16301","CG Macartney",NA,"5","-","-","0","-","2","England","Test","Lord's","1909-06-14","",""
"16302","PA McAlister",NA,"5","-","-","0","-","3","England","Test","Leeds","1909-07-01","",""
"16303","CG Macartney",NA,"5","-","-","0","-","1","England","Test","Manchester","1909-07-26","",""
"16304","SE Gregory",NA,"5","-","-","0","-","3","England","Test","Manchester","1909-07-26","",""
"16305","H Carter",NA,"5","14","1","0","35.71","1","South Africa","Test","Sydney","1910-12-09","",""
"16306","CG Macartney",NA,"5","7","1","0","71.42","3","South Africa","Test","Melbourne","1910-12-31","",""
"16307","H Carter",NA,"5","8","0","0","62.50","1","South Africa","Test","Melbourne","1911-02-17","",""
"16308","W Bardsley",NA,"5","19","1","0","26.31","1","England","Test","Adelaide","1912-01-12","",""
"16309","TJ Matthews",NA,"5","8","1","0","62.50","1","England","Test","Adelaide","1912-01-12","",""
"16310","HV Hordern",NA,"5","37","0","0","13.51","3","England","Test","Adelaide","1912-01-12","",""
"16311","C Kelleway",NA,"5","25","0","0","20.00","3","England","Test","Melbourne","1912-02-09","",""
"16312","HV Hordern",NA,"5","14","1","0","35.71","3","England","Test","Melbourne","1912-02-09","",""
"16313","VT Trumper",NA,"5","11","0","0","45.45","2","England","Test","Sydney","1912-02-23","",""
"16314","SE Gregory",NA,"5","-","-","0","-","2","South Africa","Test","Lord's","1912-07-15","",""
"16315","SH Emery",NA,"5","-","-","0","-","2","South Africa","Test","Nottingham","1912-08-05","",""
"16316","W Carkeek",NA,"5","-","-","0","-","2","England","Test","The Oval","1912-08-19","",""
"16317","GR Hazlitt",NA,"5","-","-","0","-","4","England","Test","The Oval","1912-08-19","",""
"16318","J Ryder",NA,"5","27","0","0","18.51","1","England","Test","Sydney","1920-12-17","",""
"16319","JM Taylor",NA,"5","12","0","0","41.66","1","England","Test","Adelaide","1921-01-14","",""
"16320","HL Collins",NA,"5","11","0","0","45.45","2","England","Test","Sydney","1921-02-25","",""
"16321","AA Mailey",NA,"5","8","1","0","62.50","2","England","Test","Sydney","1921-02-25","",""
"16322","HSTL Hendry",NA,"5","-","1","0","-","2","England","Test","Lord's","1921-06-11","",""
"16323","AA Mailey",NA,"5","-","0","0","-","2","England","Test","Lord's","1921-06-11","",""
"16324","W Bardsley",NA,"5","-","0","0","-","1","South Africa","Test","Durban","1921-11-05","",""
"16325","AA Mailey",NA,"5","7","1","0","71.42","3","England","Test","Adelaide","1925-01-16","",""
"16326","WH Ponsford",NA,"5","-","0","0","-","3","England","Test","Sydney","1925-02-27","",""
"16327","WAS Oldfield",NA,"5","5","0","0","100.00","4","England","Test","Brisbane","1928-11-30","",""
"16328","CV Grimmett",NA,"5","24","0","0","20.83","1","England","Test","Melbourne","1928-12-29","",""
"16329","VY Richardson",NA,"5","7","0","0","71.42","3","England","Test","Melbourne","1928-12-29","",""
"16330","J Ryder",NA,"5","11","1","0","45.45","3","England","Test","Melbourne","1928-12-29","",""
"16331","HSTL Hendry",NA,"5","25","0","0","20.00","4","England","Test","Adelaide","1929-02-01","",""
"16332","PM Hornibrook",NA,"5","38","0","0","13.15","4","England","Test","Nottingham","1930-06-13","",""
"16333","A Hurwood",NA,"5","-","0","0","-","1","West Indies","Test","Sydney","1931-01-01","",""
"16334","WH Ponsford",NA,"5","-","0","0","-","2","South Africa","Test","Sydney","1931-12-18","",""
"16335","WH Ponsford",NA,"5","-","0","0","-","2","South Africa","Test","Adelaide","1932-01-29","",""
"16336","CV Grimmett",NA,"5","15","1","0","33.33","3","England","Test","Sydney","1932-12-02","",""
"16337","WJ O'Reilly",NA,"5","10","1","0","50.00","4","England","Test","Adelaide","1933-01-13","",""
"16338","HSB Love",NA,"5","24","0","0","20.83","1","England","Test","Brisbane","1933-02-10","",""
"16339","LPJ O'Brien",NA,"5","20","0","0","25.00","3","England","Test","Sydney","1933-02-23","",""
"16340","WAS Oldfield",NA,"5","25","0","0","20.00","3","England","Test","Sydney","1933-02-23","",""
"16341","WH Ponsford",NA,"5","35","-","0","14.28","3","England","Test","Nottingham","1934-06-08","",""
"16342","MW Sievers",NA,"5","22","0","0","22.72","4","England","Test","Brisbane","1936-12-04","",""
"16343","WAS Oldfield",NA,"5","22","0","0","22.72","1","England","Test","Adelaide","1937-01-29","",""
"16344","CL Badcock",NA,"5","26","0","0","19.23","3","England","Test","Nottingham","1938-06-10","",""
"16345","D Tallon",NA,"5","-","-","0","-","2","New Zealand","Test","Wellington","1946-03-29","",""
"16346","AR Morris",NA,"5","29","0","0","17.24","2","England","Test","Sydney","1946-12-13","",""
"16347","ERH Toshack",NA,"5","15","0","0","33.33","2","England","Test","Sydney","1947-02-28","",""
"16348","WA Johnston",NA,"5","4","1","0","125.00","1","India","Test","Melbourne","1948-01-01","",""
"16349","RA Saggers",NA,"5","-","-","0","-","2","England","Test","Leeds","1948-07-22","",""
"16350","KR Miller",NA,"5","-","-","0","-","2","England","Test","The Oval","1948-08-14","",""
"16351","RR Lindwall",NA,"5","-","-","0","-","1","South Africa","Test","Johannesburg","1950-02-10","",""
"16352","D Tallon",NA,"5","-","0","0","-","1","England","Test","Brisbane","1950-12-01","",""
"16353","D Tallon",NA,"5","-","0","0","-","3","England","Test","Adelaide","1951-02-02","",""
"16354","IWG Johnson",NA,"5","-","0","0","-","2","West Indies","Test","Sydney","1951-11-30","",""
"16355","DT Ring",NA,"5","-","1","0","-","1","West Indies","Test","Adelaide","1951-12-22","",""
"16356","GRA Langley",NA,"5","-","0","0","-","1","West Indies","Test","Adelaide","1951-12-22","",""
"16357","J Moroney",NA,"5","-","0","0","-","4","West Indies","Test","Melbourne","1951-12-31","",""
"16358","RR Lindwall",NA,"5","-","0","0","-","1","South Africa","Test","Brisbane","1952-12-05","",""
"16359","R Benaud",NA,"5","-","0","0","-","2","South Africa","Test","Melbourne","1952-12-24","",""
"16360","GB Hole",NA,"5","-","0","0","-","2","South Africa","Test","Sydney","1953-01-09","",""
"16361","WA Johnston",NA,"5","-","1","0","-","3","South Africa","Test","Melbourne","1953-02-06","",""
"16362","GB Hole",NA,"5","-","1","0","-","3","England","Test","Nottingham","1953-06-11","",""
"16363","AL Hassett",NA,"5","-","1","0","-","3","England","Test","Nottingham","1953-06-11","",""
"16364","KR Miller",NA,"5","-","0","0","-","3","England","Test","Nottingham","1953-06-11","",""
"16365","R Benaud",NA,"5","-","-","0","-","3","England","Test","Lord's","1953-06-25","",""
"16366","RG Archer",NA,"5","-","1","0","-","1","England","Test","Manchester","1953-07-09","",""
"16367","KR Miller",NA,"5","-","-","0","-","2","England","Test","Leeds","1953-07-23","",""
"16368","JH de Courcy",NA,"5","-","1","0","-","1","England","Test","The Oval","1953-08-15","",""
"16369","GRA Langley",NA,"5","12","1","0","41.66","2","England","Test","Sydney","1954-12-17","",""
"16370","AK Davidson",NA,"5","6","0","0","83.33","4","England","Test","Sydney","1954-12-17","",""
"16371","GB Hole",NA,"5","-","0","0","-","4","England","Test","Melbourne","1954-12-31","",""
"16372","AK Davidson",NA,"5","-","0","0","-","1","England","Test","Adelaide","1955-01-28","",""
"16373","JW Burke",NA,"5","-","1","0","-","3","England","Test","Adelaide","1955-01-28","",""
"16374","R Benaud",NA,"5","-","1","0","-","2","West Indies","Test","Port of Spain","1955-04-11","",""
"16375","R Benaud",NA,"5","-","-","0","-","3","West Indies","Test","Bridgetown","1955-05-14","",""
"16376","R Benaud",NA,"5","-","1","0","-","1","England","Test","Lord's","1956-06-21","",""
"16377","PJP Burge",NA,"5","-","1","0","-","3","England","Test","Leeds","1956-07-12","",""
"16378","KD Mackay",NA,"5","-","-","0","-","1","India","Test","Kolkata","1956-11-02","",""
"16379","IWG Johnson",NA,"5","-","-","0","-","3","India","Test","Kolkata","1956-11-02","",""
"16380","LF Kline",NA,"5","-","-","0","-","1","South Africa","Test","Cape Town","1957-12-31","",""
"16381","R Benaud",NA,"5","-","-","0","-","1","South Africa","Test","Durban","1958-01-24","",""
"16382","RN Harvey",NA,"5","-","-","0","-","1","South Africa","Test","Johannesburg","1958-02-07","",""
"16383","I Meckiff",NA,"5","7","0","0","71.42","2","England","Test","Brisbane","1958-12-05","",""
"16384","CC McDonald",NA,"5","13","0","0","38.46","4","England","Test","Melbourne","1958-12-31","",""
"16385","NCL O'Neill",NA,"5","-","-","0","-","4","India","Test","Kanpur","1959-12-19","",""
"16386","RN Harvey",NA,"5","-","1","0","-","4","West Indies","Test","Brisbane","1960-12-09","",""
"16387","ATW Grout",NA,"5","5","0","0","100.00","1","West Indies","Test","Melbourne","1960-12-30","",""
"16388","JW Martin",NA,"5","13","1","0","38.46","4","West Indies","Test","Sydney","1961-01-13","",""
"16389","RN Harvey",NA,"5","22","0","0","22.72","2","West Indies","Test","Melbourne","1961-02-10","",""
"16390","ATW Grout",NA,"5","25","0","0","20.00","4","West Indies","Test","Melbourne","1961-02-10","",""
"16391","ATW Grout",NA,"5","-","-","0","-","2","England","Test","Birmingham","1961-06-08","",""
"16392","PJP Burge",NA,"5","-","-","0","-","1","England","Test","Leeds","1961-07-06","",""
"16393","KD Mackay",NA,"5","-","0","0","-","2","England","Test","The Oval","1961-08-17","",""
"16394","WM Lawry",NA,"5","-","0","0","-","1","England","Test","Brisbane","1962-11-30","",""
"16395","ATW Grout",NA,"5","-","-","0","-","2","West Indies","Test","Kingston","1965-03-03","",""
"16396","PI Philpott",NA,"5","-","-","0","-","2","West Indies","Test","Georgetown","1965-04-14","",""
"16397","LC Mayne",NA,"5","-","-","0","-","2","West Indies","Test","Georgetown","1965-04-14","",""
"16398","G Thomas",NA,"5","-","-","0","-","4","West Indies","Test","Georgetown","1965-04-14","",""
"16399","BC Booth",NA,"5","-","-","0","-","1","West Indies","Test","Bridgetown","1965-05-05","",""
"16400","RB Simpson",NA,"5","-","-","0","-","3","West Indies","Test","Bridgetown","1965-05-05","",""
